amenity_id,property_id,amenity
A000902,P00232,SECURITY
A000903,P00232,PARKING
A000904,P00232,GARDEN
A000905,P00233,POWER_BACKUP
A000906,P00233,PARKING
A000907,P00233,WIFI
A000908,P00233,SECURITY
A000909,P00233,AIR_CONDITIONING
A000910,P00233,CLUBHOUSE
A000911,P00234,GYM
A000912,P00234,PARKING
A000913,P00234,CLUBHOUSE
A000914,P00234,GARDEN
A000915,P00235,GARDEN
A000916,P00235,SECURITY
A000917,P00235,GYM
A000918,P00235,PARKING
A000919,P00235,POWER_BACKUP
A000920,P00236,SWIMMING_POOL
A000921,P00236,POWER_BACKUP
A000922,P00236,LIFT
A000923,P00236,GYM
A000924,P00236,PARKING
A000925,P00236,SECURITY
A000926,P00237,CLUBHOUSE
A000927,P00237,PARKING
A000928,P00238,CLUBHOUSE
A000929,P00238,SECURITY
A000930,P00239,PARKING
A000931,P00239,AIR_CONDITIONING
A000932,P00239,SECURITY
A000933,P00239,WIFI
A000934,P00239,GARDEN
A000935,P00240,PARKING
A000936,P00240,GYM
A000937,P00240,SECURITY
A000938,P00240,AIR_CONDITIONING
A000939,P00240,GARDEN
A000940,P00241,SWIMMING_POOL
A000941,P00241,CLUBHOUSE
A000942,P00241,PARKING
A000943,P00241,WIFI
A000944,P00241,GYM
A000945,P00242,PARKING
A000946,P00242,AIR_CONDITIONING
A000947,P00242,SECURITY
A000948,P00242,LIFT
A000949,P00243,GYM
A000950,P00243,WIFI
A000951,P00243,CLUBHOUSE
A000952,P00243,SECURITY
A000953,P00244,GARDEN
A000954,P00244,GYM
A000955,P00244,PARKING
A000956,P00244,AIR_CONDITIONING
A000957,P00244,CLUBHOUSE
A000958,P00244,SWIMMING_POOL
A000959,P00245,POWER_BACKUP
A000960,P00245,GARDEN
A000961,P00245,AIR_CONDITIONING
A000962,P00245,SECURITY
A000963,P00245,LIFT
A000964,P00245,GYM
A000965,P00246,POWER_BACKUP
A000966,P00246,LIFT
A000967,P00247,PARKING
A000968,P00247,LIFT
A000969,P00247,SECURITY
A000970,P00247,POWER_BACKUP
A000971,P00247,GYM
A000972,P00248,LIFT
A000973,P00248,SWIMMING_POOL
A000974,P00248,GARDEN
A000975,P00248,POWER_BACKUP
A000976,P00248,SECURITY
A000977,P00248,CLUBHOUSE
A000978,P00249,LIFT
A000979,P00249,SWIMMING_POOL
A000980,P00249,PARKING
A000981,P00250,GARDEN
A000982,P00250,WIFI
A000983,P00250,SWIMMING_POOL
A000984,P00250,AIR_CONDITIONING
A000985,P00250,LIFT
A000986,P00250,SECURITY
A000987,P00251,WIFI
A000988,P00251,GYM
A000989,P00251,POWER_BACKUP
A000990,P00251,PARKING
A000991,P00251,AIR_CONDITIONING
A000992,P00252,SWIMMING_POOL
A000993,P00252,PARKING
A000994,P00252,POWER_BACKUP
A000995,P00253,POWER_BACKUP
A000996,P00253,WIFI
A000997,P00253,SECURITY
A000998,P00253,PARKING
A000999,P00253,SWIMMING_POOL
A001000,P00254,LIFT
A001001,P00254,SWIMMING_POOL
A001002,P00254,CLUBHOUSE
A001003,P00255,GYM
A001004,P00255,SWIMMING_POOL
A001005,P00256,WIFI
A001006,P00256,SWIMMING_POOL
A001007,P00256,AIR_CONDITIONING
A001008,P00256,SECURITY
A001009,P00256,CLUBHOUSE
A001010,P00257,AIR_CONDITIONING
A001011,P00257,GARDEN
A001012,P00257,POWER_BACKUP
A001013,P00258,POWER_BACKUP
A001014,P00258,WIFI
A001015,P00259,CLUBHOUSE
A001016,P00259,SWIMMING_POOL
A001017,P00259,LIFT
A001018,P00260,SECURITY
A001019,P00260,LIFT
A001020,P00260,PARKING
A001021,P00260,AIR_CONDITIONING
A001022,P00260,SWIMMING_POOL
A001023,P00260,POWER_BACKUP
A001024,P00261,GYM
A001025,P00261,CLUBHOUSE
A001026,P00261,SECURITY
A001027,P00261,POWER_BACKUP
A001028,P00261,LIFT
A001029,P00262,POWER_BACKUP
A001030,P00262,GARDEN
A001031,P00262,GYM
A001032,P00262,SWIMMING_POOL
A001033,P00262,AIR_CONDITIONING
A001034,P00262,SECURITY
A001035,P00263,LIFT
A001036,P00263,WIFI
A001037,P00263,SECURITY
A001038,P00264,SWIMMING_POOL
A001039,P00264,CLUBHOUSE
A001040,P00265,WIFI
A001041,P00265,CLUBHOUSE
A001042,P00266,AIR_CONDITIONING
A001043,P00266,PARKING
A001044,P00266,GYM
A001045,P00267,AIR_CONDITIONING
A001046,P00267,POWER_BACKUP
A001047,P00267,WIFI
A001048,P00267,SWIMMING_POOL
A001049,P00268,SECURITY
A001050,P00268,AIR_CONDITIONING
A001051,P00268,POWER_BACKUP
A001052,P00268,GYM
A001053,P00268,WIFI
A001054,P00268,PARKING
A001055,P00269,SECURITY
A001056,P00269,SWIMMING_POOL
A001057,P00269,GARDEN
A001058,P00270,WIFI
A001059,P00270,POWER_BACKUP
A001060,P00270,GARDEN
A001061,P00271,CLUBHOUSE
A001062,P00271,LIFT
A001063,P00272,SECURITY
A001064,P00272,WIFI
A001065,P00272,SWIMMING_POOL
A001066,P00272,LIFT
A001067,P00273,LIFT
A001068,P00273,PARKING
A001069,P00273,GARDEN
A001070,P00273,GYM
A001071,P00273,CLUBHOUSE
A001072,P00273,AIR_CONDITIONING
A001073,P00274,PARKING
A001074,P00274,AIR_CONDITIONING
A001075,P00274,WIFI
A001076,P00274,GARDEN
A001077,P00274,CLUBHOUSE
A001078,P00274,SWIMMING_POOL
A001079,P00275,POWER_BACKUP
A001080,P00275,PARKING
A001081,P00275,WIFI
A001082,P00275,CLUBHOUSE
A001083,P00276,AIR_CONDITIONING
A001084,P00276,SECURITY
A001085,P00277,AIR_CONDITIONING
A001086,P00277,POWER_BACKUP
A001087,P00277,SWIMMING_POOL
A001088,P00278,SECURITY
A001089,P00278,AIR_CONDITIONING
A001090,P00278,CLUBHOUSE
A001091,P00278,SWIMMING_POOL
A001092,P00279,LIFT
A001093,P00279,SECURITY
A001094,P00279,PARKING
A001095,P00279,GARDEN
A001096,P00280,POWER_BACKUP
A001097,P00280,GARDEN
A001098,P00281,LIFT
A001099,P00281,PARKING
A001100,P00281,GYM
A001101,P00281,SECURITY
A001102,P00282,SWIMMING_POOL
A001103,P00282,CLUBHOUSE
A001104,P00282,GARDEN
A001105,P00282,WIFI
A001106,P00282,SECURITY
A001107,P00282,LIFT
A001108,P00283,AIR_CONDITIONING
A001109,P00283,GYM
A001110,P00283,LIFT
A001111,P00283,POWER_BACKUP
A001112,P00284,AIR_CONDITIONING
A001113,P00284,PARKING
A001114,P00284,CLUBHOUSE
A001115,P00285,WIFI
A001116,P00285,LIFT
A001117,P00285,POWER_BACKUP
A001118,P00285,CLUBHOUSE
A001119,P00285,AIR_CONDITIONING
A001120,P00286,PARKING
A001121,P00286,GYM
A001122,P00286,CLUBHOUSE
A001123,P00286,SECURITY
A001124,P00287,SWIMMING_POOL
A001125,P00287,WIFI
A001126,P00287,POWER_BACKUP
A001127,P00287,AIR_CONDITIONING
A001128,P00287,GYM
A001129,P00288,SECURITY
A001130,P00288,WIFI
A001131,P00289,CLUBHOUSE
A001132,P00289,GARDEN
A001133,P00289,AIR_CONDITIONING
A001134,P00289,SWIMMING_POOL
A001135,P00290,WIFI
A001136,P00290,GARDEN
A001137,P00290,PARKING
A001138,P00290,AIR_CONDITIONING
A001139,P00291,GARDEN
A001140,P00291,PARKING
A001141,P00291,WIFI
A001142,P00291,LIFT
A001143,P00291,SWIMMING_POOL
A001144,P00292,AIR_CONDITIONING
A001145,P00292,GYM
A001146,P00293,AIR_CONDITIONING
A001147,P00293,LIFT
A001148,P00294,GYM
A001149,P00294,PARKING
A001150,P00294,WIFI
A001151,P00294,SWIMMING_POOL
A001152,P00295,AIR_CONDITIONING
A001153,P00295,WIFI
A001154,P00295,SECURITY
A001155,P00296,GARDEN
A001156,P00296,SWIMMING_POOL
A001157,P00296,PARKING
A001158,P00297,PARKING
A001159,P00297,POWER_BACKUP
A001160,P00297,AIR_CONDITIONING
A001161,P00297,GARDEN
A001162,P00297,LIFT
A001163,P00298,GARDEN
A001164,P00298,CLUBHOUSE
A001165,P00298,AIR_CONDITIONING
A001166,P00298,SWIMMING_POOL
A001167,P00299,SWIMMING_POOL
A001168,P00299,GYM
A001169,P00300,CLUBHOUSE
A001170,P00300,POWER_BACKUP
A001171,P00300,SWIMMING_POOL
A001172,P00301,PARKING
A001173,P00301,GARDEN
A001174,P00301,AIR_CONDITIONING
A001175,P00301,SWIMMING_POOL
A001176,P00301,CLUBHOUSE
A001177,P00302,WIFI
A001178,P00302,SWIMMING_POOL
A001179,P00302,GARDEN
A001180,P00302,POWER_BACKUP
A001181,P00303,WIFI
A001182,P00303,PARKING
A001183,P00303,POWER_BACKUP
A001184,P00303,GARDEN
A001185,P00303,CLUBHOUSE
A001186,P00303,GYM
A001187,P00304,AIR_CONDITIONING
A001188,P00304,SECURITY
A001189,P00304,POWER_BACKUP
A001190,P00304,CLUBHOUSE
A001191,P00304,LIFT
A001192,P00305,SWIMMING_POOL
A001193,P00305,LIFT
A001194,P00305,CLUBHOUSE
A001195,P00305,PARKING
A001196,P00306,CLUBHOUSE
A001197,P00306,SWIMMING_POOL
A001198,P00306,GYM
A001199,P00306,LIFT
A001200,P00306,PARKING
A001201,P00307,SWIMMING_POOL
A001202,P00307,AIR_CONDITIONING
A001203,P00307,CLUBHOUSE
A001204,P00307,SECURITY
A001205,P00307,WIFI
A001206,P00308,POWER_BACKUP
A001207,P00308,SECURITY
A001208,P00308,LIFT
A001209,P00309,WIFI
A001210,P00309,AIR_CONDITIONING
A001211,P00309,PARKING
A001212,P00309,GYM
A001213,P00309,POWER_BACKUP
A001214,P00309,GARDEN
A001215,P00310,SECURITY
A001216,P00310,SWIMMING_POOL
A001217,P00310,PARKING
A001218,P00310,GYM
A001219,P00311,SWIMMING_POOL
A001220,P00311,GARDEN
A001221,P00312,PARKING
A001222,P00312,AIR_CONDITIONING
A001223,P00312,LIFT
A001224,P00312,GARDEN
A001225,P00312,SWIMMING_POOL
A001226,P00312,SECURITY
A001227,P00313,POWER_BACKUP
A001228,P00313,GARDEN
A001229,P00313,AIR_CONDITIONING
A001230,P00313,SWIMMING_POOL
A001231,P00313,GYM
A001232,P00314,LIFT
A001233,P00314,SECURITY
A001234,P00315,PARKING
A001235,P00315,SWIMMING_POOL
A001236,P00315,POWER_BACKUP
A001237,P00315,AIR_CONDITIONING
A001238,P00316,CLUBHOUSE
A001239,P00316,SECURITY
A001240,P00316,SWIMMING_POOL
A001241,P00316,WIFI
A001242,P00317,WIFI
A001243,P00317,GYM
A001244,P00317,SWIMMING_POOL
A001245,P00318,WIFI
A001246,P00318,GARDEN
A001247,P00318,LIFT
A001248,P00319,SECURITY
A001249,P00319,AIR_CONDITIONING
A001250,P00319,SWIMMING_POOL
A001251,P00319,LIFT
A001252,P00319,GARDEN
A001253,P00319,CLUBHOUSE
A001254,P00320,POWER_BACKUP
A001255,P00320,CLUBHOUSE
A001256,P00320,SWIMMING_POOL
A001257,P00320,AIR_CONDITIONING
A001258,P00320,PARKING
A001259,P00321,GYM
A001260,P00321,SECURITY
A001261,P00321,POWER_BACKUP
A001262,P00321,SWIMMING_POOL
A001263,P00322,AIR_CONDITIONING
A001264,P00322,GYM
A001265,P00322,SECURITY
A001266,P00322,LIFT
A001267,P00323,SWIMMING_POOL
A001268,P00323,PARKING
A001269,P00323,POWER_BACKUP
A001270,P00323,CLUBHOUSE
A001271,P00323,SECURITY
A001272,P00323,GARDEN
A001273,P00324,SECURITY
A001274,P00324,GYM
A001275,P00324,GARDEN
A001276,P00325,GYM
A001277,P00325,POWER_BACKUP
A001278,P00325,WIFI
A001279,P00326,SECURITY
A001280,P00326,AIR_CONDITIONING
A001281,P00326,WIFI
A001282,P00326,POWER_BACKUP
A001283,P00327,PARKING
A001284,P00327,GARDEN
A001285,P00327,AIR_CONDITIONING
A001286,P00327,GYM
A001287,P00327,WIFI
A001288,P00327,CLUBHOUSE
A001289,P00328,WIFI
A001290,P00328,GARDEN
A001291,P00329,SWIMMING_POOL
A001292,P00329,AIR_CONDITIONING
A001293,P00329,PARKING
A001294,P00329,LIFT
A001295,P00329,WIFI
A001296,P00330,WIFI
A001297,P00330,PARKING
A001298,P00331,SWIMMING_POOL
A001299,P00331,POWER_BACKUP
A001300,P00331,CLUBHOUSE
A001301,P00332,POWER_BACKUP
A001302,P00332,SWIMMING_POOL
A001303,P00332,WIFI
A001304,P00332,GARDEN
A001305,P00332,AIR_CONDITIONING
A001306,P00332,LIFT
A001307,P00333,AIR_CONDITIONING
A001308,P00333,SECURITY
A001309,P00333,WIFI
A001310,P00333,SWIMMING_POOL
A001311,P00334,GYM
A001312,P00334,SWIMMING_POOL
A001313,P00334,PARKING
A001314,P00335,LIFT
A001315,P00335,POWER_BACKUP
A001316,P00335,GYM
A001317,P00335,WIFI
A001318,P00336,LIFT
A001319,P00336,POWER_BACKUP
A001320,P00336,PARKING
A001321,P00336,WIFI
A001322,P00336,SECURITY
A001323,P00336,SWIMMING_POOL
A001324,P00337,GYM
A001325,P00337,PARKING
A001326,P00337,POWER_BACKUP
A001327,P00337,GARDEN
A001328,P00337,LIFT
A001329,P00337,WIFI
A001330,P00338,GYM
A001331,P00338,LIFT
A001332,P00338,PARKING
A001333,P00338,AIR_CONDITIONING
A001334,P00338,POWER_BACKUP
A001335,P00338,WIFI
A001336,P00339,WIFI
A001337,P00339,CLUBHOUSE
A001338,P00339,SWIMMING_POOL
A001339,P00339,PARKING
A001340,P00339,SECURITY
A001341,P00340,GYM
A001342,P00340,GARDEN
A001343,P00340,SECURITY
A001344,P00340,PARKING
A001345,P00341,GYM
A001346,P00341,PARKING
A001347,P00341,WIFI
A001348,P00342,GARDEN
A001349,P00342,WIFI
A001350,P00342,POWER_BACKUP
A001351,P00343,GARDEN
A001352,P00343,AIR_CONDITIONING
A001353,P00344,SWIMMING_POOL
A001354,P00344,POWER_BACKUP
A001355,P00345,WIFI
A001356,P00345,POWER_BACKUP
A001357,P00346,POWER_BACKUP
A001358,P00346,GARDEN
A001359,P00346,CLUBHOUSE
A001360,P00346,SECURITY
A001361,P00347,SECURITY
A001362,P00347,WIFI
A001363,P00348,POWER_BACKUP
A001364,P00348,AIR_CONDITIONING
A001365,P00348,GARDEN
A001366,P00348,SECURITY
A001367,P00348,PARKING
A001368,P00348,WIFI
A001369,P00349,CLUBHOUSE
A001370,P00349,GYM
A001371,P00349,PARKING
A001372,P00349,GARDEN
A001373,P00350,GYM
A001374,P00350,POWER_BACKUP
A001375,P00350,GARDEN
A001376,P00350,AIR_CONDITIONING
A001377,P00351,GARDEN
A001378,P00351,WIFI
A001379,P00351,PARKING
A001380,P00352,GYM
A001381,P00352,GARDEN
A001382,P00352,AIR_CONDITIONING
A001383,P00352,CLUBHOUSE
A001384,P00353,GARDEN
A001385,P00353,WIFI
A001386,P00353,SWIMMING_POOL
A001387,P00353,PARKING
A001388,P00353,LIFT
A001389,P00354,SECURITY
A001390,P00354,AIR_CONDITIONING
A001391,P00354,CLUBHOUSE
A001392,P00355,GARDEN
A001393,P00355,SWIMMING_POOL
A001394,P00355,CLUBHOUSE
A001395,P00356,POWER_BACKUP
A001396,P00356,GYM
A001397,P00356,LIFT
A001398,P00356,WIFI
A001399,P00357,PARKING
A001400,P00357,POWER_BACKUP
A001401,P00357,AIR_CONDITIONING
A001402,P00357,LIFT
A001403,P00358,GYM
A001404,P00358,AIR_CONDITIONING
A001405,P00358,PARKING
A001406,P00358,CLUBHOUSE
A001407,P00359,POWER_BACKUP
A001408,P00359,SECURITY
A001409,P00359,SWIMMING_POOL
A001410,P00359,GARDEN
A001411,P00360,SWIMMING_POOL
A001412,P00360,GYM
A001413,P00361,CLUBHOUSE
A001414,P00361,WIFI
A001415,P00361,PARKING
A001416,P00361,AIR_CONDITIONING
A001417,P00361,LIFT
A001418,P00361,POWER_BACKUP
A001419,P00362,GARDEN
A001420,P00362,PARKING
A001421,P00362,GYM
A001422,P00362,AIR_CONDITIONING
A001423,P00362,POWER_BACKUP
A001424,P00363,GARDEN
A001425,P00363,CLUBHOUSE
A001426,P00363,GYM
A001427,P00363,SWIMMING_POOL
A001428,P00363,LIFT
A001429,P00363,SECURITY
A001430,P00364,LIFT
A001431,P00364,POWER_BACKUP
A001432,P00364,SECURITY
A001433,P00365,POWER_BACKUP
A001434,P00365,PARKING
A001435,P00365,AIR_CONDITIONING
A001436,P00365,SECURITY
A001437,P00365,GARDEN
A001438,P00365,SWIMMING_POOL
A001439,P00366,PARKING
A001440,P00366,GARDEN
A001441,P00366,SECURITY
A001442,P00366,CLUBHOUSE
A001443,P00366,WIFI
A001444,P00367,WIFI
A001445,P00367,LIFT
A001446,P00368,PARKING
A001447,P00368,WIFI
A001448,P00369,SWIMMING_POOL
A001449,P00369,WIFI
A001450,P00369,GARDEN
A001451,P00369,GYM
A001452,P00369,PARKING
A001453,P00370,GYM
A001454,P00370,PARKING
A001455,P00370,WIFI
A001456,P00371,CLUBHOUSE
A001457,P00371,SECURITY
A001458,P00371,PARKING
A001459,P00371,SWIMMING_POOL
A001460,P00371,GYM
A001461,P00372,GYM
A001462,P00372,PARKING
A001463,P00372,GARDEN
A001464,P00372,CLUBHOUSE
A001465,P00372,SECURITY
A001466,P00372,POWER_BACKUP
A001467,P00373,WIFI
A001468,P00373,CLUBHOUSE
A001469,P00373,LIFT
A001470,P00373,GARDEN
A001471,P00373,SWIMMING_POOL
A001472,P00373,PARKING
A001473,P00374,WIFI
A001474,P00374,GYM
A001475,P00375,CLUBHOUSE
A001476,P00375,SWIMMING_POOL
A001477,P00375,POWER_BACKUP
A001478,P00375,WIFI
A001479,P00375,SECURITY
A001480,P00375,PARKING
A001481,P00376,WIFI
A001482,P00376,CLUBHOUSE
A001483,P00376,GARDEN
A001484,P00376,SWIMMING_POOL
A001485,P00376,GYM
A001486,P00376,PARKING
A001487,P00377,SWIMMING_POOL
A001488,P00377,WIFI
A001489,P00377,GYM
A001490,P00378,AIR_CONDITIONING
A001491,P00378,GARDEN
A001492,P00378,POWER_BACKUP
A001493,P00378,WIFI
A001494,P00378,LIFT
A001495,P00378,CLUBHOUSE
A001496,P00379,AIR_CONDITIONING
A001497,P00379,POWER_BACKUP
A001498,P00379,CLUBHOUSE
A001499,P00379,SWIMMING_POOL
A001500,P00379,LIFT
A001501,P00380,SWIMMING_POOL
A001502,P00380,GYM
A001503,P00380,POWER_BACKUP
A001504,P00380,LIFT
A001505,P00380,AIR_CONDITIONING
A001506,P00381,SWIMMING_POOL
A001507,P00381,SECURITY
A001508,P00381,WIFI
A001509,P00381,GARDEN
A001510,P00381,GYM
A001511,P00382,SECURITY
A001512,P00382,CLUBHOUSE
A001513,P00382,GYM
A001514,P00382,PARKING
A001515,P00382,SWIMMING_POOL
A001516,P00383,SECURITY
A001517,P00383,CLUBHOUSE
A001518,P00383,AIR_CONDITIONING
A001519,P00384,CLUBHOUSE
A001520,P00384,SWIMMING_POOL
A001521,P00384,PARKING
A001522,P00384,GYM
A001523,P00385,GARDEN
A001524,P00385,SECURITY
A001525,P00385,AIR_CONDITIONING
A001526,P00385,POWER_BACKUP
A001527,P00385,LIFT
A001528,P00385,SWIMMING_POOL
A001529,P00386,SWIMMING_POOL
A001530,P00386,POWER_BACKUP
A001531,P00386,AIR_CONDITIONING
A001532,P00387,GARDEN
A001533,P00387,SWIMMING_POOL
A001534,P00387,GYM
A001535,P00387,PARKING
A001536,P00387,CLUBHOUSE
A001537,P00388,SWIMMING_POOL
A001538,P00388,LIFT
A001539,P00388,SECURITY
A001540,P00389,PARKING
A001541,P00389,SECURITY
A001542,P00389,WIFI
A001543,P00389,AIR_CONDITIONING
A001544,P00390,POWER_BACKUP
A001545,P00390,PARKING
A001546,P00390,GYM
A001547,P00390,LIFT
A001548,P00390,SECURITY
A001549,P00390,WIFI
A001550,P00391,CLUBHOUSE
A001551,P00391,LIFT
A001552,P00392,PARKING
A001553,P00392,CLUBHOUSE
A001554,P00392,LIFT
A001555,P00392,GARDEN
A001556,P00392,SECURITY
A001557,P00393,GYM
A001558,P00393,AIR_CONDITIONING
A001559,P00393,CLUBHOUSE
A001560,P00394,LIFT
A001561,P00394,GYM
A001562,P00394,CLUBHOUSE
A001563,P00394,SECURITY
A001564,P00394,POWER_BACKUP
A001565,P00395,SECURITY
A001566,P00395,SWIMMING_POOL
A001567,P00396,POWER_BACKUP
A001568,P00396,WIFI
A001569,P00396,PARKING
A001570,P00397,POWER_BACKUP
A001571,P00397,SECURITY
A001572,P00397,SWIMMING_POOL
A001573,P00397,AIR_CONDITIONING
A001574,P00398,PARKING
A001575,P00398,POWER_BACKUP
A001576,P00398,SWIMMING_POOL
A001577,P00398,AIR_CONDITIONING
A001578,P00399,GARDEN
A001579,P00399,LIFT
A001580,P00400,SECURITY
A001581,P00400,GARDEN
A001582,P00400,WIFI
A001583,P00400,SWIMMING_POOL
A001584,P00400,CLUBHOUSE
A001585,P00400,GYM
A001586,P00401,GYM
A001587,P00401,WIFI
A001588,P00401,LIFT
A001589,P00401,SWIMMING_POOL
A001590,P00402,WIFI
A001591,P00402,GARDEN
A001592,P00403,GYM
A001593,P00403,GARDEN
A001594,P00404,WIFI
A001595,P00404,SWIMMING_POOL
A001596,P00404,SECURITY
A001597,P00404,AIR_CONDITIONING
A001598,P00404,LIFT
A001599,P00405,AIR_CONDITIONING
A001600,P00405,GYM
A001601,P00406,AIR_CONDITIONING
A001602,P00406,SWIMMING_POOL
A001603,P00406,SECURITY
A001604,P00406,WIFI
A001605,P00406,PARKING
A001606,P00406,POWER_BACKUP
A001607,P00407,GYM
A001608,P00407,AIR_CONDITIONING
A001609,P00407,WIFI
A001610,P00407,SWIMMING_POOL
A001611,P00407,PARKING
A001612,P00407,POWER_BACKUP
A001613,P00408,CLUBHOUSE
A001614,P00408,SWIMMING_POOL
A001615,P00408,PARKING
A001616,P00408,WIFI
A001617,P00409,PARKING
A001618,P00409,SECURITY
A001619,P00409,LIFT
A001620,P00409,WIFI
A001621,P00410,SECURITY
A001622,P00410,SWIMMING_POOL
A001623,P00411,SWIMMING_POOL
A001624,P00411,WIFI
A001625,P00411,CLUBHOUSE
A001626,P00411,SECURITY
A001627,P00412,CLUBHOUSE
A001628,P00412,PARKING
A001629,P00412,GARDEN
A001630,P00412,POWER_BACKUP
A001631,P00412,WIFI
A001632,P00412,LIFT
A001633,P00413,LIFT
A001634,P00413,SWIMMING_POOL
A001635,P00414,SECURITY
A001636,P00414,CLUBHOUSE
A001637,P00414,PARKING
A001638,P00415,POWER_BACKUP
A001639,P00415,SECURITY
A001640,P00416,SECURITY
A001641,P00416,WIFI
A001642,P00416,POWER_BACKUP
A001643,P00417,SECURITY
A001644,P00417,GYM
A001645,P00417,CLUBHOUSE
A001646,P00417,AIR_CONDITIONING
A001647,P00417,PARKING
A001648,P00418,LIFT
A001649,P00418,SWIMMING_POOL
A001650,P00419,CLUBHOUSE
A001651,P00419,GYM
A001652,P00419,WIFI
A001653,P00419,GARDEN
A001654,P00420,PARKING
A001655,P00420,AIR_CONDITIONING
A001656,P00420,POWER_BACKUP
A001657,P00420,GARDEN
A001658,P00420,GYM
A001659,P00420,CLUBHOUSE
A001660,P00421,GARDEN
A001661,P00421,POWER_BACKUP
A001662,P00422,GYM
A001663,P00422,SWIMMING_POOL
A001664,P00422,PARKING
A001665,P00422,SECURITY
A001666,P00422,POWER_BACKUP
A001667,P00422,AIR_CONDITIONING
A001668,P00423,GYM
A001669,P00423,PARKING
A001670,P00423,WIFI
A001671,P00424,POWER_BACKUP
A001672,P00424,SECURITY
A001673,P00424,PARKING
A001674,P00424,CLUBHOUSE
A001675,P00424,LIFT
A001676,P00425,WIFI
A001677,P00425,GYM
A001678,P00425,GARDEN
A001679,P00425,AIR_CONDITIONING
A001680,P00425,PARKING
A001681,P00425,SWIMMING_POOL
A001682,P00426,LIFT
A001683,P00426,GYM
A001684,P00427,GYM
A001685,P00427,AIR_CONDITIONING
A001686,P00427,CLUBHOUSE
A001687,P00427,SWIMMING_POOL
A001688,P00428,WIFI
A001689,P00428,GYM
A001690,P00428,CLUBHOUSE
A001691,P00428,POWER_BACKUP
A001692,P00428,PARKING
A001693,P00428,AIR_CONDITIONING
A001694,P00429,GARDEN
A001695,P00429,CLUBHOUSE
A001696,P00429,AIR_CONDITIONING
A001697,P00430,GARDEN
A001698,P00430,WIFI
A001699,P00430,LIFT
A001700,P00430,AIR_CONDITIONING
A001701,P00430,SECURITY
A001702,P00430,GYM
A001703,P00431,CLUBHOUSE
A001704,P00431,GYM
A001705,P00431,AIR_CONDITIONING
A001706,P00431,SECURITY
A001707,P00432,AIR_CONDITIONING
A001708,P00432,LIFT
A001709,P00432,PARKING
A001710,P00432,SECURITY
A001711,P00433,WIFI
A001712,P00433,AIR_CONDITIONING
A001713,P00433,SECURITY
A001714,P00433,SWIMMING_POOL
A001715,P00433,PARKING
A001716,P00434,SECURITY
A001717,P00434,LIFT
A001718,P00434,PARKING
A001719,P00434,POWER_BACKUP
A001720,P00435,GYM
A001721,P00435,GARDEN
A001722,P00435,POWER_BACKUP
A001723,P00436,AIR_CONDITIONING
A001724,P00436,PARKING
A001725,P00436,GYM
A001726,P00436,SWIMMING_POOL
A001727,P00436,SECURITY
A001728,P00437,AIR_CONDITIONING
A001729,P00437,CLUBHOUSE
A001730,P00437,GARDEN
A001731,P00437,LIFT
A001732,P00437,SECURITY
A001733,P00438,POWER_BACKUP
A001734,P00438,GARDEN
A001735,P00438,LIFT
A001736,P00439,WIFI
A001737,P00439,LIFT
A001738,P00439,GARDEN
A001739,P00439,CLUBHOUSE
A001740,P00440,GARDEN
A001741,P00440,POWER_BACKUP
A001742,P00440,LIFT
A001743,P00440,CLUBHOUSE
A001744,P00440,GYM
A001745,P00440,WIFI
A001746,P00441,AIR_CONDITIONING
A001747,P00441,PARKING
A001748,P00441,CLUBHOUSE
A001749,P00441,GYM
A001750,P00441,WIFI
A001751,P00442,WIFI
A001752,P00442,POWER_BACKUP
A001753,P00442,CLUBHOUSE
A001754,P00442,PARKING
A001755,P00442,AIR_CONDITIONING
A001756,P00443,GARDEN
A001757,P00443,LIFT
A001758,P00444,GYM
A001759,P00444,WIFI
A001760,P00445,POWER_BACKUP
A001761,P00445,AIR_CONDITIONING
A001762,P00445,LIFT
A001763,P00445,CLUBHOUSE
A001764,P00445,WIFI
A001765,P00445,SECURITY
A001766,P00446,SECURITY
A001767,P00446,PARKING
A001768,P00446,AIR_CONDITIONING
A001769,P00446,CLUBHOUSE
A001770,P00446,LIFT
A001771,P00447,POWER_BACKUP
A001772,P00447,WIFI
A001773,P00447,PARKING
A001774,P00447,CLUBHOUSE
A001775,P00448,WIFI
A001776,P00448,AIR_CONDITIONING
A001777,P00448,GYM
A001778,P00448,LIFT
A001779,P00448,CLUBHOUSE
A001780,P00448,POWER_BACKUP
A001781,P00449,POWER_BACKUP
A001782,P00449,SWIMMING_POOL
A001783,P00450,AIR_CONDITIONING
A001784,P00450,GYM
A001785,P00451,SWIMMING_POOL
A001786,P00451,LIFT
A001787,P00452,WIFI
A001788,P00452,GYM
A001789,P00452,GARDEN
A001790,P00452,CLUBHOUSE
A001791,P00452,LIFT
A001792,P00453,PARKING
A001793,P00453,POWER_BACKUP
A001794,P00454,GYM
A001795,P00454,LIFT
A001796,P00454,SWIMMING_POOL
A001797,P00454,POWER_BACKUP
A001798,P00454,SECURITY
A001799,P00454,AIR_CONDITIONING
A001800,P00455,CLUBHOUSE
A001801,P00455,AIR_CONDITIONING
A001802,P00456,AIR_CONDITIONING
A001803,P00456,SWIMMING_POOL
A001804,P00456,GYM
A001805,P00457,CLUBHOUSE
A001806,P00457,POWER_BACKUP
