tenant_id,property_id,preferred_city,property_city,max_budget,monthly_rent,budget_gap,min_bedrooms,property_bedrooms,city_match,budget_match,bedroom_match,furnishing_match,parking_match,amenity_match,match_score,match_label,approx_distance_km,distance_match,property_type_match,budget_score,recommendation_score
T01153,P02288,Kolkata,Kolkata,75199,17500,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T00043,P02304,Bangalore,Bangalore,101425,18000,0.0,1,3,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T01457,P02304,Bangalore,Bangalore,82051,18000,0.0,2,3,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T05699,P02304,Bangalore,Bangalore,106562,18000,0.0,1,3,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T05612,P02326,Chennai,Chennai,85111,16500,0.0,3,3,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T02096,P02327,Kolkata,Kolkata,21440,6500,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T02350,P02351,Delhi,Delhi,47254,30000,0.0,1,3,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T04743,P02360,Kolkata,Kolkata,105754,9000,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T02742,P02361,Hyderabad,Hyderabad,34070,20000,0.0,3,6,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T03045,P02361,Hyderabad,Hyderabad,58223,20000,0.0,3,6,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T04719,P02380,Chennai,Chennai,15813,10000,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T03059,P02383,Chennai,Chennai,20613,17000,0.0,3,3,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T01867,P02400,Hyderabad,Hyderabad,71782,9000,0.0,1,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T02297,P02412,Hyderabad,Hyderabad,49237,7000,0.0,1,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T04987,P02426,Bangalore,Bangalore,38802,30000,0.0,3,3,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T01320,P02435,Kolkata,Kolkata,40373,8500,0.0,2,3,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T00419,P02462,Kolkata,Kolkata,94185,7000,0.0,1,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T05002,P02464,Bangalore,Bangalore,101207,16000,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T00969,P02475,Mumbai,Mumbai,71410,55000,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T02039,P02526,Kolkata,Kolkata,40312,15000,0.0,3,3,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T03346,P02531,Bangalore,Bangalore,51353,15000,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T05563,P02552,Bangalore,Bangalore,75845,55000,0.0,2,3,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T02093,P02582,Hyderabad,Hyderabad,68252,18000,0.0,3,3,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T04278,P02596,Hyderabad,Hyderabad,28808,22000,0.0,3,3,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T03180,P02602,Hyderabad,Hyderabad,48029,16500,0.0,1,1,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T05169,P02611,Bangalore,Bangalore,61656,7500,0.0,1,1,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T02903,P02614,Bangalore,Bangalore,67343,12000,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T04475,P02617,Hyderabad,Hyderabad,39796,34000,0.0,3,3,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T02493,P02619,Bangalore,Bangalore,40010,17000,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T02879,P02634,Chennai,Chennai,34005,25000,0.0,3,3,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T04490,P02655,Kolkata,Kolkata,59524,7500,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T04465,P02659,Hyderabad,Hyderabad,20000,12000,0.0,2,3,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T03878,P02660,Delhi,Delhi,90471,27000,0.0,2,3,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T01399,P02689,Hyderabad,Hyderabad,44750,25000,0.0,2,3,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T05856,P02695,Bangalore,Bangalore,109271,11000,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T04449,P02706,Kolkata,Kolkata,97378,3800,0.0,1,1,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T02587,P02709,Hyderabad,Hyderabad,66491,13000,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T05857,P02711,Hyderabad,Hyderabad,22542,9000,0.0,1,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T04450,P02722,Chennai,Chennai,80697,20000,0.0,3,4,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T05397,P02724,Delhi,Delhi,116187,70000,0.0,2,4,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T02822,P02732,Hyderabad,Hyderabad,16681,10000,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T02393,P02736,Bangalore,Bangalore,46663,22000,0.0,3,3,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T05815,P02746,Delhi,Delhi,74208,60000,0.0,1,4,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T00822,P02749,Bangalore,Bangalore,40530,14000,0.0,1,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T05747,P02769,Delhi,Delhi,39197,12000,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T04473,P02787,Chennai,Chennai,84623,7000,0.0,1,1,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T01967,P02788,Chennai,Chennai,68368,8500,0.0,1,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T02927,P02796,Kolkata,Kolkata,85751,5500,0.0,1,1,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T02820,P02801,Mumbai,Mumbai,97775,7500,0.0,1,1,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T04393,P02820,Chennai,Chennai,60986,10000,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T00108,P02839,Kolkata,Kolkata,112219,8500,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T05701,P02841,Bangalore,Bangalore,38870,25000,0.0,3,3,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T05676,P02845,Mumbai,Mumbai,113721,47000,0.0,1,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T02861,P02851,Chennai,Chennai,33982,9500,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T02844,P02882,Hyderabad,Hyderabad,97834,7000,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T04738,P02886,Hyderabad,Hyderabad,79165,12000,0.0,1,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T05528,P02901,Delhi,Delhi,103405,15000,0.0,1,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T00939,P02904,Delhi,Delhi,117842,80000,0.0,3,3,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T04822,P02917,Delhi,Delhi,97494,7000,0.0,1,1,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T03648,P02919,Hyderabad,Hyderabad,118325,12500,0.0,1,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T01496,P02928,Chennai,Chennai,26566,8500,0.0,1,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T03213,P02928,Chennai,Chennai,13667,8500,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T02325,P02961,Chennai,Chennai,112947,12000,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T00021,P02962,Mumbai,Mumbai,87513,34000,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T04907,P02964,Hyderabad,Hyderabad,21079,9000,0.0,1,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T01846,P02973,Hyderabad,Hyderabad,87764,38000,0.0,3,3,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T03761,P03010,Bangalore,Bangalore,46571,10000,0.0,1,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T01577,P03012,Chennai,Chennai,33128,12000,0.0,1,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T05428,P03018,Mumbai,Mumbai,90191,17000,0.0,1,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T04437,P03019,Mumbai,Mumbai,68767,55000,0.0,2,3,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T02405,P03029,Delhi,Delhi,53235,30000,0.0,3,3,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T02784,P03033,Bangalore,Bangalore,60320,6000,0.0,1,1,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T05660,P03094,Chennai,Chennai,26010,7000,0.0,1,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T01557,P03096,Chennai,Chennai,17884,15000,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T05189,P03133,Hyderabad,Hyderabad,57984,10000,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T03321,P03141,Chennai,Chennai,38113,20000,0.0,3,3,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T05278,P03143,Hyderabad,Hyderabad,44165,11000,0.0,1,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T03709,P03188,Bangalore,Bangalore,40189,10000,0.0,1,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T05931,P03188,Bangalore,Bangalore,54381,10000,0.0,1,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T05294,P03197,Chennai,Chennai,90397,7600,0.0,1,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T04884,P03202,Chennai,Chennai,76227,25000,0.0,1,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T02596,P03257,Hyderabad,Hyderabad,75999,55000,0.0,3,3,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T02571,P03261,Chennai,Chennai,58323,9500,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T01733,P03286,Hyderabad,Hyderabad,47695,10000,0.0,1,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T00054,P03288,Hyderabad,Hyderabad,16932,11000,0.0,1,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T03204,P03289,Mumbai,Mumbai,24250,23000,0.0,1,1,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T00326,P03297,Delhi,Delhi,81828,12000,0.0,1,1,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T00970,P03299,Kolkata,Kolkata,52436,14000,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T02107,P03311,Hyderabad,Hyderabad,118860,9000,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T03737,P03333,Kolkata,Kolkata,94920,20000,0.0,3,6,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T03429,P03354,Delhi,Delhi,103807,25000,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T04391,P03394,Chennai,Chennai,36758,28000,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T04871,P03398,Delhi,Delhi,69629,12000,0.0,1,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T00200,P03402,Bangalore,Bangalore,58882,55000,0.0,3,3,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T01149,P03436,Kolkata,Kolkata,105845,5000,0.0,1,1,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T04138,P03487,Chennai,Chennai,53409,9300,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T00515,P03493,Bangalore,Bangalore,61990,7000,0.0,1,1,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T04298,P03522,Chennai,Chennai,57778,25000,0.0,3,3,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T05662,P03530,Hyderabad,Hyderabad,29375,10000,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T02778,P03543,Chennai,Chennai,57628,12500,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T04464,P03552,Kolkata,Kolkata,44126,20000,0.0,3,3,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T00033,P03558,Hyderabad,Hyderabad,80055,15000,0.0,1,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T04705,P03570,Delhi,Delhi,27135,5000,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T04277,P03590,Kolkata,Kolkata,53164,15000,0.0,1,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T00256,P03591,Bangalore,Bangalore,60629,14000,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T03956,P03605,Chennai,Chennai,27740,12000,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T04020,P03619,Chennai,Chennai,36562,5000,0.0,1,1,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T00846,P03638,Mumbai,Mumbai,74662,20000,0.0,1,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T03561,P03648,Bangalore,Bangalore,45430,11000,0.0,1,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T03858,P03653,Chennai,Chennai,100164,14000,0.0,1,1,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T02299,P03656,Kolkata,Kolkata,117139,18000,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T04004,P03666,Bangalore,Bangalore,57006,15000,0.0,1,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T02561,P03707,Kolkata,Kolkata,43799,30000,0.0,2,3,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T02662,P03707,Kolkata,Kolkata,52563,30000,0.0,3,3,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T04658,P03727,Delhi,Delhi,67743,36000,0.0,3,3,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T05624,P03730,Kolkata,Kolkata,91553,7000,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T00391,P03731,Delhi,Delhi,84717,52000,0.0,1,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T00109,P03764,Hyderabad,Hyderabad,62513,12000,0.0,1,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T00842,P03776,Mumbai,Mumbai,76594,15000,0.0,2,3,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T01448,P03776,Mumbai,Mumbai,27977,15000,0.0,3,3,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T05747,P03779,Delhi,Delhi,39197,10000,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T03198,P03799,Kolkata,Kolkata,21563,6000,0.0,1,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T04462,P03823,Chennai,Chennai,21779,6500,0.0,1,1,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T04866,P03823,Chennai,Chennai,69951,6500,0.0,1,1,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T04450,P03833,Chennai,Chennai,80697,22000,0.0,3,3,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T03434,P03838,Bangalore,Bangalore,72021,22000,0.0,3,3,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T00279,P03858,Chennai,Chennai,48901,12000,0.0,1,3,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T05127,P03858,Chennai,Chennai,115808,12000,0.0,2,3,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T00589,P03869,Bangalore,Bangalore,82386,18000,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T01202,P03880,Delhi,Delhi,119339,60000,0.0,1,3,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T05274,P03887,Delhi,Delhi,63748,15000,0.0,2,3,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T02945,P03892,Mumbai,Mumbai,77048,41000,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T04511,P03900,Delhi,Delhi,39765,15000,0.0,1,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T00643,P03925,Hyderabad,Hyderabad,45143,22000,0.0,1,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T05264,P03929,Chennai,Chennai,88342,7000,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T04034,P03944,Kolkata,Kolkata,82639,9500,0.0,1,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T04861,P03945,Hyderabad,Hyderabad,75044,9000,0.0,1,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T02242,P03956,Mumbai,Mumbai,64022,45000,0.0,1,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T04435,P03997,Chennai,Chennai,36076,35000,0.0,3,3,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T04942,P04029,Chennai,Chennai,56301,22000,0.0,3,3,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T05454,P04040,Bangalore,Bangalore,78274,5500,0.0,1,1,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T01131,P04057,Hyderabad,Hyderabad,63854,5400,0.0,1,1,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T01321,P04067,Chennai,Chennai,60490,12000,0.0,1,1,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T03690,P04096,Delhi,Delhi,40841,10000,0.0,3,3,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T00320,P04110,Hyderabad,Hyderabad,18103,15000,0.0,1,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T04095,P04112,Kolkata,Kolkata,60793,9000,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T00921,P04131,Chennai,Chennai,89038,6500,0.0,1,1,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T00978,P04134,Bangalore,Bangalore,25735,14000,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T02493,P04134,Bangalore,Bangalore,40010,14000,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T03339,P04136,Bangalore,Bangalore,97492,7500,0.0,1,1,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T00991,P04140,Mumbai,Mumbai,103189,55000,0.0,1,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T02589,P04155,Chennai,Chennai,94846,6000,0.0,1,1,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T03700,P04155,Chennai,Chennai,103558,6000,0.0,1,1,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T01315,P04173,Chennai,Chennai,116655,16000,0.0,1,3,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T03607,P04182,Bangalore,Bangalore,102495,18000,0.0,1,1,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T04434,P04183,Kolkata,Kolkata,94235,6500,0.0,1,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T03842,P04205,Chennai,Chennai,76338,10000,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T02304,P04241,Bangalore,Bangalore,91237,15000,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T00442,P04244,Chennai,Chennai,54551,9500,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T01882,P04256,Chennai,Chennai,77217,7500,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T02589,P04256,Chennai,Chennai,94846,7500,0.0,1,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T05518,P04256,Chennai,Chennai,110066,7500,0.0,1,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T00077,P04262,Chennai,Chennai,60235,10000,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T00653,P04287,Bangalore,Bangalore,74589,7500,0.0,1,1,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T00874,P04288,Delhi,Delhi,88043,5500,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T00098,P04295,Bangalore,Bangalore,103467,15000,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T05388,P04297,Hyderabad,Hyderabad,14657,7000,0.0,1,1,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T02333,P04301,Kolkata,Kolkata,111672,10000,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T04050,P04301,Kolkata,Kolkata,108838,10000,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T00301,P04311,Bangalore,Bangalore,16338,11000,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T03533,P04311,Bangalore,Bangalore,25294,11000,0.0,1,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T01873,P04314,Kolkata,Kolkata,70418,9000,0.0,3,3,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T04349,P04338,Delhi,Delhi,97782,8000,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T02318,P04364,Mumbai,Mumbai,115328,18000,0.0,1,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T05146,P04364,Mumbai,Mumbai,68814,18000,0.0,1,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T01613,P04396,Kolkata,Kolkata,99844,9500,0.0,1,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T00496,P04401,Delhi,Delhi,91436,10000,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T02289,P04405,Chennai,Chennai,38952,14000,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T01647,P04435,Chennai,Chennai,81817,25000,0.0,3,3,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T01827,P04487,Delhi,Delhi,37451,10000,0.0,1,1,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T03039,P04487,Delhi,Delhi,103077,10000,0.0,1,1,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T02825,P04497,Bangalore,Bangalore,76051,12000,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T00806,P04513,Mumbai,Mumbai,104328,19500,0.0,1,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T02069,P04521,Hyderabad,Hyderabad,75271,20000,0.0,3,3,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T04190,P04521,Hyderabad,Hyderabad,82246,20000,0.0,3,3,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T00556,P04553,Chennai,Chennai,61363,13000,0.0,3,3,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T04193,P04569,Mumbai,Mumbai,94870,90000,0.0,3,3,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T02944,P04583,Mumbai,Mumbai,45826,14000,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T04459,P04583,Mumbai,Mumbai,21142,14000,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T04214,P04602,Chennai,Chennai,116148,9500,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T05743,P04624,Kolkata,Kolkata,78430,18000,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T01268,P04633,Hyderabad,Hyderabad,53494,9000,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T03346,P04652,Bangalore,Bangalore,51353,10000,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T00272,P04655,Chennai,Chennai,58944,11000,0.0,1,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T04225,P04677,Hyderabad,Hyderabad,29354,20000,0.0,3,3,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T02004,P04693,Kolkata,Kolkata,24723,7000,0.0,1,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T01973,P04702,Bangalore,Bangalore,19905,8000,0.0,1,1,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T05755,P04715,Bangalore,Bangalore,90867,9000,0.0,1,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T01915,P04784,Chennai,Chennai,65457,11700,0.0,1,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T01058,P04808,Hyderabad,Hyderabad,47875,14100,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T00043,P04829,Bangalore,Bangalore,101425,72000,0.0,1,4,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T01679,P04846,Bangalore,Bangalore,105815,13100,0.0,3,3,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T05915,P04851,Delhi,Delhi,64033,9200,0.0,1,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T03719,P04863,Bangalore,Bangalore,55718,14900,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
T02994,P04878,Hyderabad,Hyderabad,76523,11500,0.0,2,2,1,1,1,1,1,1,0.88,1,2.0,1,1,1.0,100.0
