tenant_id,snapshot_month,monthly_income,historical_invoice_count,late_payment_count,missed_payment_count,avg_days_late,max_days_late,historical_outstanding,rent_to_income_ratio,payment_completion_ratio,risk_label,data_split,late_payment_count_delta,missed_payment_count_delta,recent_late_payment_count_3m,recent_missed_payment_count_3m,recent_avg_days_late_3m,recent_payment_completion_ratio_3m,recent_late_payment_count_6m,recent_missed_payment_count_6m,recent_avg_days_late_6m,recent_payment_completion_ratio_6m,late_payment_trend,missed_payment_trend,payment_completion_trend
T01143,2024-03-01,87557,2.0,2.0,0,4.0,5,0.0,0.3163653391504962,1.0,0,train,2.0,0.0,2.0,0.0,4.0,1.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0
T01292,2024-03-01,106499,2.0,0.0,2,0.0,0,68000.0,0.3145569441966591,0.0,0,train,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
T01383,2024-03-01,202161,2.0,0.0,2,0.0,0,12000.0,0.0544120775025845,0.0,0,train,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
T01447,2024-03-01,90226,4.0,2.0,1,6.0,10,11700.0,0.2482654667169108,0.75,1,train,0.0,1.0,2.0,1.0,6.0,0.875,2.0,1.0,6.0,0.875,0.0,1.0,-0.25
T01452,2024-03-01,200473,3.0,0.0,1,0.0,0,10200.0,0.0967711362627386,0.6666666666666666,1,train,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0
T01500,2024-03-01,89304,3.0,2.0,1,4.5,7,17500.0,0.3807220281286392,0.6666666666666666,0,train,2.0,1.0,2.0,1.0,4.5,0.6666666666666666,2.0,1.0,4.5,0.6666666666666666,0.0,0.0,0.0
T01518,2024-03-01,212634,4.0,3.0,1,4.666666666666667,7,27500.0,0.2539575044442563,0.75,0,train,2.0,0.0,3.0,1.0,5.833333333333334,0.625,3.0,1.0,5.833333333333334,0.625,2.0,0.0,0.25
T01521,2024-03-01,96343,2.0,0.0,2,0.0,0,74200.0,0.3798926751294852,0.0,0,train,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
T01545,2024-03-01,240058,3.0,3.0,0,3.0,7,0.0,0.12496979896525,1.0,0,train,3.0,0.0,3.0,0.0,3.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0
T01565,2024-03-01,90063,2.0,1.0,0,2.0,2,0.0,0.3730721828053696,1.0,1,train,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
T01616,2024-03-01,132186,3.0,2.0,1,5.0,7,82400.0,0.6195814987971495,0.6666666666666666,1,train,1.0,0.0,2.0,1.0,6.0,0.5833333333333333,2.0,1.0,6.0,0.5833333333333333,1.0,0.0,0.16666666666666663
T01643,2024-03-01,226878,3.0,1.0,0,15.0,15,0.0,0.0678778903199076,1.0,0,train,1.0,0.0,1.0,0.0,15.0,1.0,1.0,0.0,15.0,1.0,0.0,0.0,0.0
T01674,2024-03-01,39010,2.0,2.0,0,4.0,7,0.0,0.4357856959753909,1.0,0,train,2.0,0.0,2.0,0.0,4.0,1.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0
T01678,2024-03-01,138339,2.0,1.0,0,3.0,3,0.0,0.0650575759547199,1.0,0,train,1.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0
T01686,2024-03-01,116980,2.0,2.0,0,2.0,2,0.0,0.410326551547273,1.0,1,train,2.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0
T01713,2024-03-01,142005,2.0,1.0,0,3.0,3,0.0,0.9168691243266082,1.0,1,train,1.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0
T01879,2024-03-01,198485,2.0,0.0,1,0.0,0,8300.0,0.0392976799254351,0.5,0,train,0.0,1.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0.0
T01945,2024-03-01,196817,4.0,1.0,2,30.0,30,59000.0,0.2946899912101088,0.5,1,train,1.0,1.0,1.0,2.0,15.0,0.5,1.0,2.0,15.0,0.5,1.0,1.0,0.0
T01967,2024-03-01,146040,3.0,2.0,0,9.0,15,0.0,0.1622843056696795,1.0,0,train,2.0,0.0,2.0,0.0,9.0,1.0,2.0,0.0,9.0,1.0,0.0,0.0,0.0
T01983,2024-03-01,61011,3.0,2.0,0,16.0,30,0.0,0.2737211322548393,1.0,0,train,2.0,0.0,2.0,1.0,8.0,0.75,2.0,1.0,8.0,0.75,2.0,-1.0,0.5
T01989,2024-03-01,240607,2.0,1.0,0,2.0,2,0.0,0.2418882243658746,1.0,1,train,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
T02016,2024-03-01,110180,2.0,0.0,2,0.0,0,61000.0,0.5445634416409512,0.0,1,train,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
T02038,2024-03-01,223856,3.0,2.0,0,6.0,10,0.0,0.098277464084054,1.0,0,train,1.0,0.0,2.0,0.0,4.0,1.0,2.0,0.0,4.0,1.0,1.0,0.0,0.0
T02042,2024-03-01,195613,2.0,1.0,0,2.0,2,0.0,0.0465204255340902,1.0,0,train,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
T02075,2024-03-01,73938,5.0,3.0,0,4.333333333333333,10,0.0,0.5950931861830182,1.0,1,train,1.0,0.0,3.0,0.0,3.6111111111111107,1.0,3.0,0.0,3.6111111111111107,1.0,1.0,0.0,0.0
T02158,2024-03-01,192389,2.0,0.0,2,0.0,0,41000.0,0.1039560473831664,0.0,1,train,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
T02171,2024-03-01,91187,13.0,7.0,4,5.857142857142857,15,62000.0,1.1514799258666255,0.6923076923076923,0,train,2.0,3.0,7.0,4.0,5.428571428571429,0.7628205128205128,7.0,4.0,5.428571428571429,0.7628205128205128,2.0,3.0,-0.14102564102564108
T02216,2024-03-01,136595,2.0,1.0,1,15.0,15,11100.0,0.0776016691679783,0.5,0,train,1.0,1.0,1.0,1.0,15.0,0.5,1.0,1.0,15.0,0.5,0.0,0.0,0.0
T02222,2024-03-01,209874,2.0,0.0,0,0.0,0,0.0,0.5012531328320802,1.0,0,train,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
T02267,2024-03-01,202710,2.0,2.0,0,1.5,2,0.0,0.2466577869863351,1.0,1,train,2.0,0.0,2.0,0.0,1.5,1.0,2.0,0.0,1.5,1.0,0.0,0.0,0.0
T02303,2024-03-01,135005,4.0,4.0,0,4.0,7,0.0,0.2622125106477538,1.0,1,train,2.0,0.0,4.0,0.0,3.75,1.0,4.0,0.0,3.75,1.0,2.0,0.0,0.0
T02348,2024-03-01,144279,3.0,1.0,1,10.0,10,2000.0,0.0103965234025741,0.6666666666666666,0,train,0.0,0.0,1.0,1.0,10.0,0.5833333333333333,1.0,1.0,10.0,0.5833333333333333,0.0,0.0,0.16666666666666663
T02397,2024-03-01,63783,2.0,1.0,0,7.0,7,0.0,0.3762758101688537,1.0,0,train,1.0,0.0,1.0,0.0,7.0,1.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0
T02405,2024-03-01,177020,3.0,2.0,1,3.5,5,12500.0,0.1355779008021692,0.6666666666666666,0,train,2.0,1.0,2.0,1.0,3.5,0.6666666666666666,2.0,1.0,3.5,0.6666666666666666,0.0,0.0,0.0
T02419,2024-03-01,44143,3.0,2.0,1,6.0,10,45500.0,3.05824252995945,0.6666666666666666,1,train,2.0,1.0,2.0,1.0,6.0,0.6666666666666666,2.0,1.0,6.0,0.6666666666666666,0.0,0.0,0.0
T02428,2024-03-01,199753,4.0,2.0,2,6.5,10,33000.0,0.2953647754977397,0.5,0,train,2.0,2.0,2.0,2.0,6.5,0.5,2.0,2.0,6.5,0.5,0.0,0.0,0.0
T02436,2024-03-01,86849,2.0,2.0,0,3.0,3,0.0,0.3765155614917846,1.0,1,train,2.0,0.0,2.0,0.0,3.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0
T02442,2024-03-01,112084,4.0,3.0,0,16.666666666666668,45,0.0,0.2123407444416687,1.0,0,train,2.0,0.0,3.0,1.0,9.333333333333334,0.75,3.0,1.0,9.333333333333334,0.75,2.0,-1.0,0.5
T02455,2024-03-01,76810,4.0,4.0,0,8.5,15,0.0,1.5466736102070042,1.0,1,train,2.0,0.0,4.0,0.0,5.25,1.0,4.0,0.0,5.25,1.0,2.0,0.0,0.0
T02576,2024-03-01,44279,3.0,1.0,1,30.0,30,42500.0,0.9485309062986969,0.6666666666666666,0,train,1.0,0.0,1.0,1.0,15.0,0.5833333333333333,1.0,1.0,15.0,0.5833333333333333,1.0,0.0,0.16666666666666663
T02594,2024-03-01,128749,6.0,3.0,0,3.333333333333333,7,0.0,1.0765132156366264,1.0,1,train,2.0,0.0,3.0,0.0,2.1666666666666665,1.0,3.0,0.0,2.1666666666666665,1.0,2.0,0.0,0.0
T02626,2024-03-01,80258,2.0,0.0,1,0.0,0,20300.0,0.2467043783797254,0.5,0,train,0.0,1.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0.0
T02725,2024-03-01,81075,2.0,2.0,0,4.0,7,0.0,0.4440333024976873,1.0,1,train,2.0,0.0,2.0,0.0,4.0,1.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0
T02727,2024-03-01,53521,6.0,3.0,0,4.333333333333333,7,0.0,0.6558173427252854,1.0,0,train,1.0,0.0,3.0,0.0,4.666666666666666,1.0,3.0,0.0,4.666666666666666,1.0,1.0,0.0,0.0
T02734,2024-03-01,240042,7.0,3.0,1,30.33333333333333,45,17600.0,0.2849501337265978,0.8571428571428571,0,train,2.0,0.0,3.0,2.0,15.666666666666664,0.5952380952380952,3.0,2.0,15.666666666666664,0.5952380952380952,2.0,-1.0,0.5238095238095237
T02750,2024-03-01,160954,2.0,0.0,1,0.0,0,7400.0,0.0428693912546441,0.5,0,train,0.0,1.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0.0
T02755,2024-03-01,103178,4.0,2.0,1,3.0,5,11000.0,0.2413305161953129,0.75,0,train,2.0,0.0,2.0,1.0,1.5,0.625,2.0,1.0,1.5,0.625,2.0,0.0,0.25
T02791,2024-03-01,184635,3.0,1.0,1,10.0,10,18200.0,0.0958648143634738,0.6666666666666666,0,train,1.0,0.0,1.0,1.0,5.0,0.5833333333333333,1.0,1.0,5.0,0.5833333333333333,1.0,0.0,0.16666666666666663
T02868,2024-03-01,110591,2.0,0.0,2,0.0,0,16600.0,0.141060303279652,0.0,1,train,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
T02920,2024-03-01,152132,3.0,1.0,0,5.0,5,0.0,0.2721320958115321,1.0,0,train,1.0,0.0,1.0,0.0,2.5,1.0,1.0,0.0,2.5,1.0,1.0,0.0,0.0
T02987,2024-03-01,179114,2.0,1.0,1,1.0,1,121000.0,0.6727558984780643,0.5,0,train,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,0.0,0.0
T03018,2024-03-01,61138,7.0,4.0,2,2.0,3,364600.0,14.4280153096274,0.7142857142857143,0,train,4.0,1.0,4.0,2.0,1.0,0.6071428571428572,4.0,2.0,1.0,0.6071428571428572,4.0,1.0,0.2142857142857143
T03038,2024-03-01,64653,4.0,2.0,0,1.5,2,0.0,4.33081218195598,1.0,0,train,2.0,0.0,2.0,0.0,0.75,1.0,2.0,0.0,0.75,1.0,2.0,0.0,0.0
T03052,2024-03-01,224065,3.0,2.0,1,4.0,5,6000.0,0.0245464485751902,0.6666666666666666,0,train,1.0,0.0,2.0,1.0,4.5,0.5833333333333333,2.0,1.0,4.5,0.5833333333333333,1.0,0.0,0.16666666666666663
T03069,2024-03-01,85706,2.0,1.0,0,5.0,5,0.0,0.0816745618743145,1.0,0,train,1.0,0.0,1.0,0.0,5.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0
T03134,2024-03-01,69211,2.0,0.0,0,0.0,0,0.0,6.068399531866322,1.0,1,train,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
T03160,2024-03-01,132325,4.0,2.0,2,6.0,10,24400.0,0.1768373323257132,0.5,1,train,1.0,1.0,2.0,2.0,8.0,0.5,2.0,2.0,8.0,0.5,1.0,1.0,0.0
T03180,2024-03-01,166904,4.0,2.0,0,3.5,5,0.0,0.395436897857451,1.0,1,train,0.0,0.0,2.0,0.0,3.5,1.0,2.0,0.0,3.5,1.0,0.0,0.0,0.0
T03252,2024-03-01,44524,2.0,1.0,0,3.0,3,0.0,0.1302668223879256,1.0,0,train,1.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0
T03259,2024-03-01,46217,3.0,2.0,0,2.0,2,0.0,23.43942705065236,1.0,0,train,2.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0
T03262,2024-03-01,222028,2.0,0.0,2,0.0,0,13200.0,0.0274740122867386,0.0,0,train,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
T03304,2024-03-01,140284,3.0,2.0,1,2.0,3,41200.0,0.5802514898349064,0.6666666666666666,0,train,2.0,1.0,2.0,1.0,2.0,0.6666666666666666,2.0,1.0,2.0,0.6666666666666666,0.0,0.0,0.0
T03327,2024-03-01,233440,6.0,5.0,0,5.4,10,0.0,0.1876285126799177,1.0,0,train,1.0,0.0,5.0,0.0,5.966666666666666,1.0,5.0,0.0,5.966666666666666,1.0,1.0,0.0,0.0
T03343,2024-03-01,142180,2.0,1.0,1,5.0,5,11000.0,0.0738500492333661,0.5,1,train,1.0,1.0,1.0,1.0,5.0,0.5,1.0,1.0,5.0,0.5,0.0,0.0,0.0
T03373,2024-03-01,54339,2.0,1.0,1,3.0,3,54400.0,0.9919210879846888,0.5,1,train,1.0,1.0,1.0,1.0,3.0,0.5,1.0,1.0,3.0,0.5,0.0,0.0,0.0
T03400,2024-03-01,116620,2.0,1.0,0,10.0,10,0.0,0.3061224489795918,1.0,1,train,1.0,0.0,1.0,0.0,10.0,1.0,1.0,0.0,10.0,1.0,0.0,0.0,0.0
T03514,2024-03-01,195943,4.0,1.0,1,2.0,2,6500.0,0.0612423000566491,0.75,0,train,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,0.875,1.0,1.0,-0.25
T03517,2024-03-01,143142,2.0,0.0,0,0.0,0,0.0,0.2892232887622081,1.0,1,train,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
T03577,2024-03-01,118087,5.0,2.0,1,27.5,45,26500.0,0.2201766494194958,0.8,0,train,1.0,0.0,2.0,2.0,15.833333333333334,0.7666666666666666,2.0,2.0,15.833333333333334,0.7666666666666666,1.0,-1.0,0.30000000000000004
T03605,2024-03-01,115507,3.0,1.0,2,15.0,15,20200.0,0.2493355381059156,0.3333333333333333,0,train,1.0,2.0,1.0,2.0,15.0,0.3333333333333333,1.0,2.0,15.0,0.3333333333333333,0.0,0.0,0.0
T03745,2024-03-01,91527,6.0,4.0,1,5.0,10,5500.0,0.1638860664066341,0.8333333333333334,0,train,2.0,1.0,4.0,1.0,6.25,0.9166666666666667,4.0,1.0,6.25,0.9166666666666667,2.0,1.0,-0.16666666666666663
T03796,2024-03-01,146685,3.0,2.0,0,4.5,7,0.0,0.0852166206496915,1.0,0,train,0.0,0.0,2.0,0.0,4.5,1.0,2.0,0.0,4.5,1.0,0.0,0.0,0.0
T03817,2024-03-01,112486,2.0,1.0,0,7.0,7,0.0,0.6222996639581815,1.0,0,train,1.0,0.0,1.0,0.0,7.0,1.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0
T03916,2024-03-01,75186,3.0,2.0,0,4.0,5,0.0,0.3990104540738967,1.0,0,train,0.0,0.0,2.0,0.0,4.0,1.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0
T03954,2024-03-01,189109,2.0,1.0,0,2.0,2,0.0,0.0449476227995494,1.0,1,train,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
T03990,2024-03-01,186170,7.0,2.0,0,4.5,7,0.0,0.0966858247837997,1.0,1,train,1.0,0.0,2.0,0.0,2.1666666666666665,1.0,2.0,0.0,2.1666666666666665,1.0,1.0,0.0,0.0
T04002,2024-03-01,182233,6.0,1.0,2,5.0,5,30600.0,0.2436441259266982,0.6666666666666666,0,train,0.0,1.0,1.0,2.0,5.0,0.6666666666666666,1.0,2.0,5.0,0.6666666666666666,0.0,1.0,0.0
T04013,2024-03-01,186325,2.0,0.0,0,0.0,0,0.0,0.0289816181403461,1.0,0,train,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
T04017,2024-03-01,127962,2.0,1.0,0,5.0,5,0.0,0.0468889201481689,1.0,1,train,1.0,0.0,1.0,0.0,5.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0
T04028,2024-03-01,63295,2.0,2.0,0,2.0,3,0.0,0.7109566316454696,1.0,0,train,2.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0
T04041,2024-03-01,25349,2.0,0.0,1,0.0,0,16500.0,0.6311886070456428,0.5,0,train,0.0,1.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0.0
T04044,2024-03-01,208102,2.0,0.0,0,0.0,0,0.0,0.0624693659839886,1.0,1,train,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
T04045,2024-03-01,104582,2.0,1.0,0,10.0,10,0.0,0.0917939989673175,1.0,1,train,1.0,0.0,1.0,0.0,10.0,1.0,1.0,0.0,10.0,1.0,0.0,0.0,0.0
T04047,2024-03-01,111691,2.0,1.0,0,10.0,10,0.0,0.8057945582007503,1.0,0,train,1.0,0.0,1.0,0.0,10.0,1.0,1.0,0.0,10.0,1.0,0.0,0.0,0.0
T04063,2024-03-01,115340,2.0,1.0,0,10.0,10,0.0,0.1907404196289231,1.0,0,train,1.0,0.0,1.0,0.0,10.0,1.0,1.0,0.0,10.0,1.0,0.0,0.0,0.0
T04102,2024-03-01,139459,2.0,1.0,0,5.0,5,0.0,0.4488774478520568,1.0,0,train,1.0,0.0,1.0,0.0,5.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0
T04128,2024-03-01,233840,3.0,0.0,1,0.0,0,110200.0,0.4691241874786178,0.6666666666666666,0,train,0.0,0.0,0.0,1.0,0.0,0.5833333333333333,0.0,1.0,0.0,0.5833333333333333,0.0,0.0,0.16666666666666663
T04149,2024-03-01,173170,2.0,1.0,1,1.0,1,18500.0,0.2078882023445169,0.5,1,train,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,0.0,0.0
T04197,2024-03-01,63951,2.0,2.0,0,4.0,7,0.0,0.0,1.0,1,train,0.0,0.0,2.0,0.0,4.0,1.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0
T04285,2024-03-01,48933,2.0,1.0,1,7.0,7,6200.0,0.1164858071240267,0.5,1,train,1.0,1.0,1.0,1.0,7.0,0.5,1.0,1.0,7.0,0.5,0.0,0.0,0.0
T04364,2024-03-01,145552,2.0,1.0,0,30.0,30,0.0,0.6801692865779927,1.0,1,train,1.0,0.0,1.0,0.0,30.0,1.0,1.0,0.0,30.0,1.0,0.0,0.0,0.0
T04374,2024-03-01,93073,2.0,0.0,1,0.0,0,150500.0,3.2232763529702493,0.5,1,train,0.0,1.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0.0
T04385,2024-03-01,29543,2.0,1.0,1,1.0,1,12500.0,0.4061875909690959,0.5,1,train,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,0.0,0.0
T04426,2024-03-01,96439,3.0,2.0,1,2.5,3,10500.0,0.3525544644801377,0.6666666666666666,1,train,2.0,1.0,2.0,1.0,2.5,0.6666666666666666,2.0,1.0,2.5,0.6666666666666666,0.0,0.0,0.0
T04438,2024-03-01,50045,4.0,3.0,0,10.0,15,0.0,0.6074532920371666,1.0,0,train,2.0,0.0,3.0,0.0,12.5,1.0,3.0,0.0,12.5,1.0,2.0,0.0,0.0
T04501,2024-03-01,221783,2.0,1.0,1,2.0,2,39500.0,0.1758475627076917,0.5,0,train,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,2.0,0.5,0.0,0.0,0.0
T04502,2024-03-01,95955,5.0,5.0,0,3.2,7,0.0,0.2834662081183888,1.0,1,train,2.0,0.0,5.0,0.0,2.7666666666666666,1.0,5.0,0.0,2.7666666666666666,1.0,2.0,0.0,0.0
T04594,2024-03-01,208344,3.0,1.0,2,1.0,1,24200.0,0.0556771493299543,0.3333333333333333,1,train,1.0,0.0,1.0,2.0,0.5,0.16666666666666666,1.0,2.0,0.5,0.16666666666666666,1.0,0.0,0.3333333333333333
T04656,2024-03-01,57870,4.0,4.0,0,3.5,7,0.0,3.939865215137377,1.0,1,train,4.0,0.0,4.0,0.0,3.5,1.0,4.0,0.0,3.5,1.0,0.0,0.0,0.0
T04695,2024-03-01,222915,3.0,2.0,0,2.5,3,0.0,0.0807482672767646,1.0,1,train,2.0,0.0,2.0,0.0,2.5,1.0,2.0,0.0,2.5,1.0,0.0,0.0,0.0
T04759,2024-03-01,213774,2.0,2.0,0,6.0,7,0.0,0.0935567468447987,1.0,1,train,2.0,0.0,2.0,0.0,6.0,1.0,2.0,0.0,6.0,1.0,0.0,0.0,0.0
T04770,2024-03-01,238238,2.0,2.0,0,5.0,5,0.0,0.4365382516643021,1.0,1,train,2.0,0.0,2.0,0.0,5.0,1.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0
T04779,2024-03-01,34365,2.0,0.0,1,0.0,0,36500.0,2.095154954168485,0.5,1,train,0.0,1.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0.0
T04792,2024-03-01,61083,2.0,2.0,0,1.5,2,0.0,0.0,1.0,0,train,0.0,0.0,2.0,0.0,1.5,1.0,2.0,0.0,1.5,1.0,0.0,0.0,0.0
T04836,2024-03-01,88902,3.0,2.0,1,1.5,2,6200.0,0.1282310859148275,0.6666666666666666,0,train,2.0,1.0,2.0,1.0,1.5,0.6666666666666666,2.0,1.0,1.5,0.6666666666666666,0.0,0.0,0.0
T04886,2024-03-01,248788,2.0,1.0,1,3.0,3,21500.0,0.0844092158785793,0.5,0,train,1.0,1.0,1.0,1.0,3.0,0.5,1.0,1.0,3.0,0.5,0.0,0.0,0.0
T04932,2024-03-01,67940,2.0,1.0,0,2.0,2,0.0,0.1074477480129526,1.0,0,train,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
T04944,2024-03-01,53332,2.0,1.0,0,7.0,7,0.0,3.080702017550439,1.0,1,train,1.0,0.0,1.0,0.0,7.0,1.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0
T04946,2024-03-01,190818,3.0,3.0,0,6.333333333333333,15,0.0,2.988711756752508,1.0,0,train,3.0,0.0,3.0,0.0,6.333333333333333,1.0,3.0,0.0,6.333333333333333,1.0,0.0,0.0,0.0
T04950,2024-03-01,156672,4.0,2.0,1,2.5,3,14000.0,0.1723345588235294,0.75,0,train,1.0,0.0,2.0,1.0,2.75,0.625,2.0,1.0,2.75,0.625,1.0,0.0,0.25
T04982,2024-03-01,214431,2.0,2.0,0,8.5,15,0.0,0.0466350481040521,1.0,0,train,2.0,0.0,2.0,0.0,8.5,1.0,2.0,0.0,8.5,1.0,0.0,0.0,0.0
T04984,2024-03-01,155769,2.0,2.0,0,3.5,5,0.0,0.2060743793694509,1.0,0,train,2.0,0.0,2.0,0.0,3.5,1.0,2.0,0.0,3.5,1.0,0.0,0.0,0.0
T04986,2024-03-01,192701,5.0,2.0,1,3.0,5,13500.0,0.1349240533261373,0.8,1,train,1.0,1.0,2.0,1.0,2.0,0.9,2.0,1.0,2.0,0.9,1.0,1.0,-0.19999999999999996
T04999,2024-03-01,177183,4.0,1.0,2,7.0,7,341000.0,1.9189199866804376,0.5,0,train,0.0,1.0,1.0,2.0,7.0,0.5,1.0,2.0,7.0,0.5,0.0,1.0,0.0
T05004,2024-03-01,151087,2.0,2.0,0,3.0,3,0.0,0.1654675782827112,1.0,0,train,2.0,0.0,2.0,0.0,3.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0
T05013,2024-03-01,70335,4.0,2.0,2,4.0,7,58600.0,0.818937939859245,0.5,0,train,0.0,2.0,2.0,2.0,4.0,0.75,2.0,2.0,4.0,0.75,0.0,2.0,-0.5
T05042,2024-03-01,113687,4.0,3.0,1,6.333333333333333,10,7500.0,0.1231451265316175,0.75,0,train,2.0,0.0,3.0,1.0,6.666666666666666,0.625,3.0,1.0,6.666666666666666,0.625,2.0,0.0,0.25
T05054,2024-03-01,32618,6.0,3.0,1,4.333333333333333,5,18200.0,1.0852903304923662,0.8333333333333334,1,train,1.0,1.0,3.0,1.0,3.7777777777777772,0.9444444444444445,3.0,1.0,3.7777777777777772,0.9444444444444445,1.0,1.0,-0.16666666666666663
T05076,2024-03-01,244775,3.0,2.0,1,2.5,3,6600.0,0.0249208456745991,0.6666666666666666,0,train,0.0,1.0,2.0,1.0,2.5,0.8333333333333333,2.0,1.0,2.5,0.8333333333333333,0.0,1.0,-0.33333333333333337
T05083,2024-03-01,196479,2.0,0.0,0,0.0,0,0.0,0.0814336392184406,1.0,1,train,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
T05110,2024-03-01,70097,4.0,1.0,1,10.0,10,9400.0,0.253933834543561,0.75,1,train,1.0,0.0,1.0,1.0,5.0,0.625,1.0,1.0,5.0,0.625,1.0,0.0,0.25
T05165,2024-03-01,229708,2.0,1.0,1,7.0,7,70500.0,0.304734706671078,0.5,1,train,1.0,1.0,1.0,1.0,7.0,0.5,1.0,1.0,7.0,0.5,0.0,0.0,0.0
T05170,2024-03-01,53399,2.0,2.0,0,3.5,5,0.0,0.5618082735631753,1.0,1,train,2.0,0.0,2.0,0.0,3.5,1.0,2.0,0.0,3.5,1.0,0.0,0.0,0.0
T05234,2024-03-01,54655,3.0,1.0,1,7.0,7,37200.0,0.6714847680907511,0.6666666666666666,0,train,0.0,1.0,1.0,1.0,7.0,0.8333333333333333,1.0,1.0,7.0,0.8333333333333333,0.0,1.0,-0.33333333333333337
T05262,2024-03-01,144007,8.0,5.0,1,2.4,5,22600.0,0.3069295242592374,0.875,1,train,1.0,1.0,5.0,1.0,2.8277777777777775,0.9583333333333334,5.0,1.0,2.8277777777777775,0.9583333333333334,1.0,1.0,-0.125
T05296,2024-03-01,143037,3.0,1.0,2,7.0,7,25000.0,0.0838943769793829,0.3333333333333333,0,train,0.0,1.0,1.0,2.0,7.0,0.41666666666666663,1.0,2.0,7.0,0.41666666666666663,0.0,1.0,-0.16666666666666669
