tenant_id,property_id,preferred_city,property_city,max_budget,monthly_rent,budget_gap,min_bedrooms,property_bedrooms,city_match,budget_match,bedroom_match,furnishing_match,parking_match,amenity_match,match_score,match_label,approx_distance_km,distance_match
T00082,P03947,Chennai,Chennai,24854,13500,0,2,2,1,1,1,0,1,1,0.88,1,6.5,0
T00082,P09296,Chennai,Kolkata,24854,9400,0,2,1,0,1,0,0,1,0,0.32,0,1362.0,0
T00083,P00561,Kolkata,Kolkata,81780,13000,0,2,2,1,1,1,0,1,1,0.88,1,10.2,1
T00083,P01291,Kolkata,Hyderabad,81780,15000,0,2,3,0,1,1,0,1,0,0.5,0,1190.0,0
T00083,P01404,Kolkata,Chennai,81780,19000,0,2,2,0,1,1,0,1,0,0.5,0,1360.2,0
T00084,P07963,Mumbai,Mumbai,65951,31100,0,1,2,1,1,1,0,0,0,0.7,1,3.1,1
T00084,P01134,Mumbai,Kolkata,65951,9000,0,1,2,0,1,1,0,0,0,0.4,0,1656.3,0
T00084,P02001,Mumbai,Mumbai,65951,25000,0,1,1,1,1,1,0,1,1,0.88,1,11.9,0
T00085,P02061,Mumbai,Mumbai,112064,150000,37936.0,3,3,1,0,1,0,1,0,0.58,0,2.2,1
T00085,P08728,Mumbai,Chennai,112064,19900,0,3,2,0,1,0,0,1,1,0.4,0,1037.6,0
T00085,P03641,Mumbai,Mumbai,112064,75000,0,3,3,1,1,1,0,1,1,0.88,1,6.6,0
T00086,P07788,Kolkata,Delhi,71255,23800,0,3,2,0,1,0,0,1,0,0.32,0,1309.9,0
T00086,P06041,Kolkata,Kolkata,71255,19600,0,3,4,1,1,1,0,1,1,0.88,1,7.7,1
T00086,P02104,Kolkata,Chennai,71255,16500,0,3,3,0,1,1,0,1,0,0.5,0,1363.2,0
T00087,P09008,Mumbai,Mumbai,27715,46000,18285.0,2,2,1,0,1,0,1,1,0.66,1,9.8,1
T00087,P02706,Mumbai,Kolkata,27715,3800,0,2,1,0,1,0,0,1,1,0.4,0,1658.4,0
T00087,P00641,Mumbai,Mumbai,27715,850000,822285.0,2,4,1,0,1,0,1,1,0.66,1,8.7,1
T00088,P04343,Chennai,Hyderabad,93082,55000,0,1,3,0,1,1,0,1,1,0.58,0,518.8,0
T00088,P01001,Chennai,Chennai,93082,9500,0,1,2,1,1,1,0,1,1,0.88,1,7.4,1
T00088,P08646,Chennai,Mumbai,93082,30800,0,1,1,0,1,1,0,0,0,0.4,0,1038.7,0
T00089,P06933,Hyderabad,Bangalore,40381,7100,0,3,1,0,1,0,0,1,0,0.32,0,508.3,0
T00089,P00681,Hyderabad,Hyderabad,40381,20000,0,3,3,1,1,1,0,1,1,0.88,1,9.5,1
T00089,P09939,Hyderabad,Chennai,40381,85900,45519.0,3,3,0,0,1,0,1,0,0.28,0,518.1,0
T00090,P00601,Hyderabad,Hyderabad,73029,16000,0,1,2,1,1,1,0,1,1,0.88,1,2.0,1
T00090,P08836,Hyderabad,Mumbai,73029,22000,0,1,2,0,1,1,0,1,1,0.58,0,627.6,0
T00090,P03471,Hyderabad,Bangalore,73029,55000,0,1,3,0,1,1,0,1,0,0.5,0,501.8,0
T00091,P00241,Hyderabad,Hyderabad,115338,12000,0,2,2,1,1,1,0,1,1,0.88,1,11.6,1
T00091,P03296,Hyderabad,Hyderabad,115338,27000,0,2,2,1,1,1,0,1,1,0.88,1,3.1,1
T00091,P05108,Hyderabad,Chennai,115338,9100,0,2,2,0,1,1,0,1,0,0.5,0,520.7,0
T00092,P06538,Bangalore,Delhi,92851,157700,64849.0,2,4,0,0,1,0,1,1,0.36,0,1739.8,0
T00092,P06119,Bangalore,Hyderabad,92851,25700,0,2,3,0,1,1,0,1,1,0.58,0,508.1,0
T00092,P01241,Bangalore,Bangalore,92851,16500,0,2,2,1,1,1,0,1,1,0.88,1,3.3,1
T00093,P08480,Hyderabad,Hyderabad,39797,15100,0,3,3,1,1,1,0,1,0,0.8,1,2.9,1
T00093,P07178,Hyderabad,Chennai,39797,26900,0,3,3,0,1,1,0,0,0,0.4,0,516.9,0
T00093,P02361,Hyderabad,Hyderabad,39797,20000,0,3,6,1,1,1,0,1,1,0.88,1,11.6,1
T00094,P01983,Bangalore,Delhi,19667,7500,0,1,1,0,1,1,0,0,1,0.48,0,1738.7,0
T00094,P01241,Bangalore,Bangalore,19667,16500,0,1,2,1,1,1,0,1,1,0.88,1,6.8,1
T00094,P07398,Bangalore,Chennai,19667,7900,0,1,1,0,1,1,0,1,0,0.5,0,293.8,0
T00095,P01161,Kolkata,Kolkata,41061,4600,0,2,2,1,1,1,0,1,1,0.88,1,10.3,1
T00095,P04062,Kolkata,Delhi,41061,13000,0,2,1,0,1,0,0,1,0,0.32,0,1310.3,0
T00095,P03682,Kolkata,Hyderabad,41061,8000,0,2,2,0,1,1,0,1,0,0.5,0,1186.5,0
T00096,P01050,Hyderabad,Delhi,118021,3500,0,3,1,0,1,0,0,0,1,0.3,0,1262.1,0
T00096,P05540,Hyderabad,Mumbai,118021,85000,0,3,2,0,1,0,0,0,0,0.22,0,629.2,0
T00096,P06961,Hyderabad,Hyderabad,118021,42600,0,3,3,1,1,1,0,1,1,0.88,1,2.7,1
T00097,P00345,Delhi,Bangalore,111881,18000,0,3,2,0,1,0,0,1,0,0.32,0,1742.4,0
T00097,P09761,Delhi,Delhi,111881,35600,0,3,3,1,1,1,0,1,1,0.88,1,3.7,1
T00097,P09639,Delhi,Bangalore,111881,19200,0,3,2,0,1,0,0,0,0,0.22,0,1746.2,0
T00098,P09076,Bangalore,Chennai,103467,24700,0,2,2,0,1,1,0,1,0,0.5,0,292.0,0
T00098,P00081,Bangalore,Bangalore,103467,16000,0,2,2,1,1,1,0,1,1,0.88,1,5.6,1
T00098,P03771,Bangalore,Chennai,103467,12000,0,2,2,0,1,1,0,1,0,0.5,0,292.6,0
T00099,P09642,Delhi,Delhi,65702,17900,0,1,2,1,1,1,0,1,0,0.8,1,6.9,1
T00099,P03609,Delhi,Kolkata,65702,16000,0,1,2,0,1,1,0,1,0,0.5,0,1304.8,0
T00099,P00121,Delhi,Delhi,65702,20000,0,1,2,1,1,1,0,1,1,0.88,1,9.4,1
T00100,P01164,Hyderabad,Hyderabad,40441,4000,0,3,1,1,1,0,0,1,0,0.62,0,11.8,1
T00100,P00118,Hyderabad,Chennai,40441,14000,0,3,2,0,1,0,0,1,0,0.32,0,518.8,0
T00100,P01361,Hyderabad,Hyderabad,40441,14000,0,3,3,1,1,1,0,1,1,0.88,1,9.3,1
T00101,P01161,Kolkata,Kolkata,51482,4600,0,2,2,1,1,1,0,1,1,0.88,1,4.6,1
T00101,P00965,Kolkata,Mumbai,51482,95000,43518.0,2,3,0,0,1,0,1,1,0.36,0,1654.6,0
T00101,P03751,Kolkata,Hyderabad,51482,5000,0,2,1,0,1,0,0,0,0,0.22,0,1187.5,0
T00102,P00561,Kolkata,Kolkata,90703,13000,0,2,2,1,1,1,0,1,1,0.88,1,4.0,1
T00102,P00515,Kolkata,Bangalore,90703,10000,0,2,2,0,1,1,0,1,0,0.5,0,1562.7,0
T00102,P01105,Kolkata,Bangalore,90703,15000,0,2,2,0,1,1,0,1,0,0.5,0,1562.0,0
T00103,P00601,Hyderabad,Hyderabad,117446,16000,0,2,2,1,1,1,0,1,1,0.88,1,9.4,1
T00103,P01161,Hyderabad,Kolkata,117446,4600,0,2,2,0,1,1,0,1,1,0.58,0,1183.1,0
T00103,P05414,Hyderabad,Bangalore,117446,16400,0,2,2,0,1,1,0,0,0,0.4,0,502.4,0
T00104,P08424,Delhi,Chennai,63575,15400,0,1,2,0,1,1,0,1,1,0.58,0,1759.6,0
T00104,P03900,Delhi,Delhi,63575,15000,0,1,2,1,1,1,0,1,1,0.88,1,9.2,1
T00104,P01841,Delhi,Delhi,63575,22000,0,1,2,1,1,1,0,1,1,0.88,1,4.0,1
T00105,P00521,Hyderabad,Hyderabad,75431,25000,0,1,2,1,1,1,0,1,1,0.88,1,10.1,1
T00105,P07954,Hyderabad,Mumbai,75431,19100,0,1,1,0,1,1,0,1,0,0.5,0,622.3,0
T00105,P04563,Hyderabad,Hyderabad,75431,65000,0,1,3,1,1,1,0,1,0,0.8,1,5.7,1
T00106,P03511,Chennai,Bangalore,38515,7000,0,3,1,0,1,0,0,1,0,0.32,0,292.4,0
T00106,P08835,Chennai,Hyderabad,38515,7900,0,3,1,0,1,0,0,1,0,0.32,0,521.6,0
T00106,P04361,Chennai,Chennai,38515,20000,0,3,3,1,1,1,0,1,1,0.88,1,5.2,1
T00107,P02168,Chennai,Chennai,21424,35000,13576.0,2,3,1,0,1,0,1,0,0.58,0,8.4,0
T00107,P02081,Chennai,Chennai,21424,20000,0,2,3,1,1,1,0,1,1,0.88,1,8.8,0
T00107,P09356,Chennai,Mumbai,21424,33700,12276.0,2,2,0,0,1,0,1,0,0.28,0,1038.2,0
T00108,P00561,Kolkata,Kolkata,112219,13000,0,2,2,1,1,1,0,1,1,0.88,1,11.5,0
T00108,P09441,Kolkata,Mumbai,112219,22700,0,2,1,0,1,0,0,1,0,0.32,0,1655.6,0
T00108,P07745,Kolkata,Kolkata,112219,3700,0,2,1,1,1,0,0,1,1,0.7,1,4.8,1
T00109,P03982,Hyderabad,Delhi,62513,10000,0,1,1,0,1,1,0,0,1,0.48,0,1255.6,0
T00109,P07750,Hyderabad,Mumbai,62513,49800,0,1,3,0,1,1,0,1,1,0.58,0,628.6,0
T00109,P01961,Hyderabad,Hyderabad,62513,15000,0,1,2,1,1,1,0,1,1,0.88,1,5.7,1
T00110,P03120,Hyderabad,Delhi,60856,52000,0,2,2,0,1,1,0,1,0,0.5,0,1256.1,0
T00110,P00681,Hyderabad,Hyderabad,60856,20000,0,2,3,1,1,1,0,1,1,0.88,1,10.5,1
T00110,P06670,Hyderabad,Hyderabad,60856,23800,0,2,3,1,1,1,0,1,0,0.8,1,3.3,1
T00111,P01589,Hyderabad,Hyderabad,116372,20000,0,2,2,1,1,1,0,1,1,0.88,1,8.0,1
T00111,P00601,Hyderabad,Hyderabad,116372,16000,0,2,2,1,1,1,0,1,1,0.88,1,4.4,1
T00111,P01546,Hyderabad,Hyderabad,116372,45000,0,2,3,1,1,1,0,1,0,0.8,1,5.2,1
T00112,P07063,Chennai,Mumbai,41101,77400,36299.0,1,2,0,0,1,0,1,0,0.28,0,1033.1,0
T00112,P05805,Chennai,Bangalore,41101,9000,0,1,1,0,1,1,0,0,0,0.4,0,295.6,0
T00112,P01001,Chennai,Chennai,41101,9500,0,1,2,1,1,1,0,1,1,0.88,1,10.1,1
T00113,P01521,Chennai,Chennai,87350,19000,0,2,2,1,1,1,0,1,1,0.88,1,3.8,1
T00113,P06736,Chennai,Kolkata,87350,13100,0,2,1,0,1,0,0,0,0,0.22,0,1360.7,0
T00113,P06940,Chennai,Bangalore,87350,12500,0,2,1,0,1,0,0,1,0,0.32,0,298.2,0
T00114,P01521,Chennai,Chennai,79724,19000,0,2,2,1,1,1,0,1,1,0.88,1,5.9,1
T00114,P07652,Chennai,Chennai,79724,117900,38176.0,2,3,1,0,1,0,1,0,0.58,0,2.8,1
T00114,P00888,Chennai,Chennai,79724,8000,0,2,1,1,1,0,0,0,0,0.52,0,6.1,1
T00115,P01613,Mumbai,Kolkata,25883,6000,0,2,2,0,1,1,0,1,0,0.5,0,1660.5,0
T00115,P06441,Mumbai,Mumbai,25883,25400,0,2,2,1,1,1,0,0,1,0.78,1,6.8,1
T00115,P00994,Mumbai,Bangalore,25883,12000,0,2,2,0,1,1,0,0,1,0.48,0,853.5,0
T00116,P04401,Delhi,Delhi,19554,10000,0,2,2,1,1,1,0,1,1,0.88,1,3.8,1
T00116,P05560,Delhi,Bangalore,19554,21800,2246.0,2,3,0,0,1,0,1,1,0.36,0,1745.9,0
T00116,P06597,Delhi,Delhi,19554,12900,0,2,2,1,1,1,0,1,1,0.88,1,3.3,1
T00117,P01791,Hyderabad,Delhi,115042,7000,0,3,1,0,1,0,0,1,0,0.32,0,1255.6,0
T00117,P01361,Hyderabad,Hyderabad,115042,14000,0,3,3,1,1,1,0,1,1,0.88,1,4.9,1
T00117,P04074,Hyderabad,Mumbai,115042,85000,0,3,2,0,1,0,0,1,0,0.32,0,628.1,0
T00118,P03140,Kolkata,Mumbai,41466,51500,10034.0,3,3,0,0,1,0,1,0,0.28,0,1659.4,0
T00118,P06041,Kolkata,Kolkata,41466,19600,0,3,4,1,1,1,0,1,1,0.88,1,2.7,1
T00118,P03117,Kolkata,Chennai,41466,18000,0,3,2,0,1,0,0,0,1,0.3,0,1363.1,0
T00119,P07351,Kolkata,Delhi,22730,17500,0,2,2,0,1,1,0,1,1,0.58,0,1310.1,0
T00119,P08787,Kolkata,Bangalore,22730,26900,4170.0,2,3,0,0,1,0,1,0,0.28,0,1568.0,0
T00119,P03361,Kolkata,Kolkata,22730,15000,0,2,2,1,1,1,0,1,1,0.88,1,5.8,1
T00120,P06913,Mumbai,Bangalore,38624,7900,0,3,1,0,1,0,0,1,1,0.4,0,848.2,0
T00120,P02297,Mumbai,Mumbai,38624,230000,191376.0,3,4,1,0,1,0,1,0,0.58,0,3.9,1
T00120,P00281,Mumbai,Mumbai,38624,140000,101376.0,3,3,1,0,1,0,1,1,0.66,1,8.6,1
T00121,P01001,Chennai,Chennai,35581,9500,0,1,2,1,1,1,0,1,1,0.88,1,8.1,0
T00121,P04564,Chennai,Hyderabad,35581,14000,0,1,1,0,1,1,0,0,0,0.4,0,521.6,0
T00121,P03007,Chennai,Hyderabad,35581,13000,0,1,1,0,1,1,0,1,1,0.58,0,522.4,0
T00122,P02081,Chennai,Chennai,57135,20000,0,3,3,1,1,1,0,1,1,0.88,1,2.7,1
T00122,P04093,Chennai,Hyderabad,57135,13000,0,3,2,0,1,0,0,1,1,0.4,0,520.4,0
T00122,P07580,Chennai,Bangalore,57135,18600,0,3,2,0,1,0,0,1,0,0.32,0,293.0,0
T00123,P07261,Bangalore,Chennai,18941,7200,0,3,2,0,1,0,0,1,0,0.32,0,291.8,0
T00123,P01236,Bangalore,Delhi,18941,8500,0,3,1,0,1,0,0,1,0,0.32,0,1743.2,0
T00123,P00721,Bangalore,Bangalore,18941,35000,16059.0,3,3,1,0,1,0,1,1,0.66,1,8.0,1
T00124,P09017,Hyderabad,Chennai,38310,37100,0,3,3,0,1,1,0,1,0,0.5,0,519.1,0
T00124,P02361,Hyderabad,Hyderabad,38310,20000,0,3,6,1,1,1,0,1,1,0.88,1,11.5,1
T00124,P01605,Hyderabad,Bangalore,38310,8200,0,3,1,0,1,0,0,1,1,0.4,0,502.4,0
T00125,P00841,Bangalore,Bangalore,77397,55000,0,3,3,1,1,1,0,1,1,0.88,1,2.1,1
T00125,P00829,Bangalore,Chennai,77397,9000,0,3,2,0,1,0,0,1,0,0.32,0,298.1,0
T00125,P08857,Bangalore,Kolkata,77397,36600,0,3,4,0,1,1,0,1,0,0.5,0,1565.9,0
T00126,P00242,Mumbai,Mumbai,104901,55000,0,2,2,1,1,1,0,1,1,0.88,1,11.5,1
T00126,P00321,Mumbai,Mumbai,104901,60000,0,2,2,1,1,1,0,1,1,0.88,1,9.3,1
T00126,P01529,Mumbai,Chennai,104901,6500,0,2,1,0,1,0,0,1,0,0.32,0,1040.1,0
T00127,P02725,Chennai,Hyderabad,83589,15000,0,1,2,0,1,1,0,1,1,0.58,0,524.0,0
T00127,P01001,Chennai,Chennai,83589,9500,0,1,2,1,1,1,0,1,1,0.88,1,10.7,1
T00127,P03873,Chennai,Bangalore,83589,13000,0,1,2,0,1,1,0,1,0,0.5,0,296.6,0
T00128,P07957,Chennai,Mumbai,65897,17100,0,1,1,0,1,1,0,1,1,0.58,0,1036.8,0
T00128,P01041,Chennai,Chennai,65897,5000,0,1,1,1,1,1,0,1,1,0.88,1,2.2,1
T00128,P06659,Chennai,Bangalore,65897,19400,0,1,2,0,1,1,0,0,0,0.4,0,296.8,0
T00129,P00561,Kolkata,Kolkata,70022,13000,0,2,2,1,1,1,0,1,1,0.88,1,11.6,1
T00129,P07887,Kolkata,Mumbai,70022,74300,4278.0,2,2,0,0,1,0,1,0,0.28,0,1661.2,0
T00129,P03503,Kolkata,Chennai,70022,10000,0,2,2,0,1,1,0,1,0,0.5,0,1366.0,0
T00130,P06571,Kolkata,Mumbai,60765,164500,103735.0,3,2,0,0,0,0,1,0,0.1,0,1654.3,0
T00130,P03161,Kolkata,Kolkata,60765,22000,0,3,3,1,1,1,0,1,1,0.88,1,5.9,1
T00130,P00961,Kolkata,Hyderabad,60765,18000,0,3,3,0,1,1,0,1,1,0.58,0,1186.2,0
T00131,P06210,Chennai,Hyderabad,13724,16200,2476.0,3,3,0,0,1,0,1,0,0.28,0,517.1,0
T00131,P01001,Chennai,Chennai,13724,9500,0,3,2,1,1,0,0,1,1,0.7,1,2.6,1
T00131,P02698,Chennai,Chennai,13724,28000,14276.0,3,2,1,0,0,0,1,0,0.4,0,4.2,1
T00132,P00036,Delhi,Mumbai,13094,65000,51906.0,2,3,0,0,1,0,1,0,0.28,0,1151.4,0
T00132,P00441,Delhi,Delhi,13094,12000,0,2,2,1,1,1,0,1,1,0.88,1,2.4,1
T00132,P06397,Delhi,Chennai,13094,20100,7006.0,2,2,0,0,1,0,1,0,0.28,0,1761.5,0
T00133,P01121,Kolkata,Kolkata,41710,20000,0,1,3,1,1,1,0,1,1,0.88,1,12.0,0
T00133,P04346,Kolkata,Kolkata,41710,11000,0,1,2,1,1,1,0,0,1,0.78,1,7.1,0
T00133,P07455,Kolkata,Mumbai,41710,60800,19090.0,1,3,0,0,1,0,0,0,0.18,0,1655.6,0
T00134,P00761,Delhi,Delhi,21136,13000,0,1,1,1,1,1,0,1,1,0.88,1,7.1,0
T00134,P04674,Delhi,Hyderabad,21136,9000,0,1,1,0,1,1,0,1,1,0.58,0,1259.0,0
T00134,P06931,Delhi,Bangalore,21136,5000,0,1,1,0,1,1,0,1,1,0.58,0,1740.2,0
T00135,P07974,Mumbai,Chennai,72812,8700,0,2,1,0,1,0,0,1,0,0.32,0,1034.5,0
T00135,P09106,Mumbai,Delhi,72812,32400,0,2,2,0,1,1,0,1,0,0.5,0,1153.3,0
T00135,P04601,Mumbai,Mumbai,72812,44000,0,2,2,1,1,1,0,1,1,0.88,1,7.8,1
T00136,P03112,Kolkata,Chennai,106249,14000,0,3,3,0,1,1,0,1,1,0.58,0,1359.1,0
T00136,P03161,Kolkata,Kolkata,106249,22000,0,3,3,1,1,1,0,1,1,0.88,1,7.2,1
T00136,P02537,Kolkata,Chennai,106249,15000,0,3,2,0,1,0,0,1,0,0.32,0,1364.7,0
T00137,P03481,Kolkata,Kolkata,110878,15000,0,3,3,1,1,1,0,1,1,0.88,1,4.2,1
T00137,P03567,Kolkata,Hyderabad,110878,23000,0,3,2,0,1,0,0,1,0,0.32,0,1186.3,0
T00137,P04862,Kolkata,Bangalore,110878,19400,0,3,2,0,1,0,0,1,0,0.32,0,1561.1,0
T00138,P09490,Chennai,Delhi,96200,13000,0,3,2,0,1,0,0,1,0,0.32,0,1755.0,0
T00138,P00959,Chennai,Chennai,96200,18000,0,3,2,1,1,0,0,1,0,0.62,0,5.2,1
T00138,P04361,Chennai,Chennai,96200,20000,0,3,3,1,1,1,0,1,1,0.88,1,10.5,1
T00139,P08884,Bangalore,Hyderabad,87484,103000,15516.0,1,3,0,0,1,0,1,1,0.36,0,500.6,0
T00139,P00801,Bangalore,Bangalore,87484,22500,0,1,2,1,1,1,0,1,1,0.88,1,11.8,1
T00139,P00999,Bangalore,Mumbai,87484,70000,0,1,2,0,1,1,0,1,0,0.5,0,846.0,0
T00140,P00521,Hyderabad,Hyderabad,79328,25000,0,2,2,1,1,1,0,1,1,0.88,1,3.8,0
T00140,P05139,Hyderabad,Mumbai,79328,19800,0,2,1,0,1,0,0,1,1,0.4,0,621.5,0
T00140,P00937,Hyderabad,Bangalore,79328,8900,0,2,2,0,1,1,0,1,0,0.5,0,500.4,0
T00141,P00822,Bangalore,Chennai,104435,30000,0,3,3,0,1,1,0,1,1,0.58,0,290.8,0
T00141,P09572,Bangalore,Chennai,104435,11600,0,3,2,0,1,0,0,1,1,0.4,0,299.4,0
T00141,P00481,Bangalore,Bangalore,104435,75000,0,3,4,1,1,1,0,1,1,0.88,1,10.0,1
T00142,P07812,Mumbai,Chennai,86881,27500,0,2,3,0,1,1,0,1,1,0.58,0,1040.2,0
T00142,P00321,Mumbai,Mumbai,86881,60000,0,2,2,1,1,1,0,1,1,0.88,1,11.5,0
T00142,P08239,Mumbai,Hyderabad,86881,6300,0,2,1,0,1,0,0,1,1,0.4,0,625.0,0
T00143,P08702,Chennai,Chennai,111913,10000,0,2,2,1,1,1,0,1,0,0.8,1,4.6,1
T00143,P01001,Chennai,Chennai,111913,9500,0,2,2,1,1,1,0,1,1,0.88,1,7.4,1
T00143,P02580,Chennai,Kolkata,111913,7500,0,2,2,0,1,1,0,1,0,0.5,0,1364.5,0
T00144,P00932,Hyderabad,Bangalore,100625,12000,0,1,2,0,1,1,0,0,1,0.48,0,505.5,0
T00144,P00601,Hyderabad,Hyderabad,100625,16000,0,1,2,1,1,1,0,1,1,0.88,1,9.4,1
T00144,P08321,Hyderabad,Chennai,100625,14800,0,1,1,0,1,1,0,0,0,0.4,0,516.1,0
T00145,P00601,Hyderabad,Hyderabad,112058,16000,0,1,2,1,1,1,0,1,1,0.88,1,11.6,1
T00145,P01313,Hyderabad,Bangalore,112058,24000,0,1,2,0,1,1,0,1,1,0.58,0,501.5,0
T00145,P03045,Hyderabad,Hyderabad,112058,5800,0,1,2,1,1,1,0,0,0,0.7,1,8.2,1
T00146,P01123,Kolkata,Bangalore,58754,14000,0,1,2,0,1,1,0,1,1,0.58,0,1566.1,0
T00146,P09750,Kolkata,Kolkata,58754,7200,0,1,2,1,1,1,0,1,1,0.88,1,6.9,1
T00146,P00401,Kolkata,Kolkata,58754,8000,0,1,1,1,1,1,0,1,1,0.88,1,5.0,1
T00147,P01114,Chennai,Hyderabad,68606,37000,0,2,3,0,1,1,0,1,0,0.5,0,519.3,0
T00147,P03854,Chennai,Hyderabad,68606,6500,0,2,1,0,1,0,0,1,0,0.32,0,518.3,0
T00147,P01001,Chennai,Chennai,68606,9500,0,2,2,1,1,1,0,1,1,0.88,1,5.0,1
T00148,P01965,Delhi,Delhi,99596,27000,0,1,3,1,1,1,0,1,0,0.8,1,3.2,1
T00148,P06616,Delhi,Mumbai,99596,227700,128104.0,1,4,0,0,1,0,1,0,0.28,0,1153.6,0
T00148,P01841,Delhi,Delhi,99596,22000,0,1,2,1,1,1,0,1,1,0.88,1,7.5,1
T00149,P00241,Hyderabad,Hyderabad,22713,12000,0,2,2,1,1,1,0,1,1,0.88,1,5.3,1
T00149,P04034,Hyderabad,Delhi,22713,22000,0,2,3,0,1,1,0,1,1,0.58,0,1259.8,0
T00149,P09334,Hyderabad,Mumbai,22713,113800,91087.0,2,3,0,0,1,0,1,1,0.36,0,626.8,0
T00150,P09486,Delhi,Hyderabad,42078,50600,8522.0,1,2,0,0,1,0,1,1,0.36,0,1256.8,0
T00150,P00761,Delhi,Delhi,42078,13000,0,1,1,1,1,1,0,1,1,0.88,1,4.9,1
T00150,P09741,Delhi,Bangalore,42078,23700,0,1,2,0,1,1,0,1,1,0.58,0,1738.1,0
T00151,P01281,Bangalore,Bangalore,40550,22000,0,3,3,1,1,1,0,1,1,0.88,1,7.2,1
T00151,P01344,Bangalore,Chennai,40550,18000,0,3,2,0,1,0,0,1,0,0.32,0,291.4,0
T00151,P00652,Bangalore,Bangalore,40550,14000,0,3,2,1,1,0,0,0,1,0.6,0,3.7,1
T00152,P01281,Bangalore,Bangalore,35056,22000,0,3,3,1,1,1,0,1,1,0.88,1,7.7,0
T00152,P06869,Bangalore,Kolkata,35056,5700,0,3,1,0,1,0,0,1,0,0.32,0,1560.4,0
T00152,P09563,Bangalore,Kolkata,35056,8200,0,3,2,0,1,0,0,1,1,0.4,0,1565.9,0
T00153,P09261,Mumbai,Kolkata,16986,23300,6314.0,3,2,0,0,0,0,1,0,0.1,0,1660.8,0
T00153,P08566,Mumbai,Bangalore,16986,109800,92814.0,3,3,0,0,1,0,1,0,0.28,0,847.8,0
T00153,P00161,Mumbai,Mumbai,16986,83000,66014.0,3,3,1,0,1,0,1,1,0.66,1,9.4,0
T00154,P05184,Hyderabad,Mumbai,37495,189600,152105.0,3,3,0,0,1,0,1,0,0.28,0,623.0,0
T00154,P04273,Hyderabad,Mumbai,37495,60000,22505.0,3,2,0,0,0,0,1,0,0.1,0,626.8,0
T00154,P00681,Hyderabad,Hyderabad,37495,20000,0,3,3,1,1,1,0,1,1,0.88,1,4.8,1
T00155,P01521,Chennai,Chennai,31544,19000,0,2,2,1,1,1,0,1,1,0.88,1,3.2,1
T00155,P05148,Chennai,Bangalore,31544,22300,0,2,3,0,1,1,0,1,1,0.58,0,295.1,0
T00155,P03347,Chennai,Kolkata,31544,8000,0,2,3,0,1,1,0,1,1,0.58,0,1358.2,0
T00156,P04352,Delhi,Delhi,33642,14000,0,1,2,1,1,1,0,1,0,0.8,1,9.5,1
T00156,P03911,Delhi,Delhi,33642,21000,0,1,2,1,1,1,0,1,0,0.8,1,5.7,1
T00156,P00121,Delhi,Delhi,33642,20000,0,1,2,1,1,1,0,1,1,0.88,1,6.2,1
T00157,P06485,Delhi,Hyderabad,78037,7700,0,2,1,0,1,0,0,1,1,0.4,0,1258.0,0
T00157,P00441,Delhi,Delhi,78037,12000,0,2,2,1,1,1,0,1,1,0.88,1,7.0,1
T00157,P02145,Delhi,Chennai,78037,21000,0,2,2,0,1,1,0,1,0,0.5,0,1754.1,0
T00158,P07492,Delhi,Chennai,64752,18200,0,3,3,0,1,1,0,1,0,0.5,0,1759.6,0
T00158,P04916,Delhi,Hyderabad,64752,9100,0,3,2,0,1,0,0,1,1,0.4,0,1257.3,0
T00158,P02241,Delhi,Delhi,64752,25000,0,3,3,1,1,1,0,1,1,0.88,1,9.4,0
T00159,P01189,Kolkata,Hyderabad,32253,10000,0,1,2,0,1,1,0,1,1,0.58,0,1189.9,0
T00159,P05181,Kolkata,Hyderabad,32253,7200,0,1,1,0,1,1,0,1,0,0.5,0,1183.1,0
T00159,P00401,Kolkata,Kolkata,32253,8000,0,1,1,1,1,1,0,1,1,0.88,1,10.5,0
T00160,P01921,Bangalore,Bangalore,59190,54000,0,3,3,1,1,1,0,1,1,0.88,1,6.0,1
T00160,P07509,Bangalore,Bangalore,59190,14300,0,3,2,1,1,0,0,1,0,0.62,0,9.8,1
T00160,P00153,Bangalore,Bangalore,59190,20000,0,3,1,1,1,0,0,1,0,0.62,0,7.1,1
T00161,P01639,Kolkata,Bangalore,74883,6000,0,1,1,0,1,1,0,0,1,0.48,0,1568.4,0
T00161,P09225,Kolkata,Hyderabad,74883,26000,0,1,3,0,1,1,0,1,0,0.5,0,1182.3,0
T00161,P03361,Kolkata,Kolkata,74883,15000,0,1,2,1,1,1,0,1,1,0.88,1,10.2,0
T00162,P01201,Chennai,Mumbai,58017,22000,0,2,1,0,1,0,0,1,1,0.4,0,1040.8,0
T00162,P01001,Chennai,Chennai,58017,9500,0,2,2,1,1,1,0,1,1,0.88,1,4.2,1
T00162,P08809,Chennai,Hyderabad,58017,27700,0,2,3,0,1,1,0,1,1,0.58,0,523.0,0
T00163,P03493,Mumbai,Bangalore,44976,7000,0,1,1,0,1,1,0,1,0,0.5,0,847.9,0
T00163,P08289,Mumbai,Delhi,44976,12800,0,1,1,0,1,1,0,1,0,0.5,0,1154.4,0
T00163,P02001,Mumbai,Mumbai,44976,25000,0,1,1,1,1,1,0,1,1,0.88,1,6.3,1
T00164,P00521,Hyderabad,Hyderabad,114331,25000,0,1,2,1,1,1,0,1,1,0.88,1,11.9,1
